technology,year,value
anaerobic_digestion,2025,0.0
anaerobic_digestion,2030,inf
anaerobic_digestion,2035,inf
anaerobic_digestion,2040,inf
anaerobic_digestion,2045,inf
anaerobic_digestion,2050,inf
