time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
0,0.0854455252614005,0.1065605536270494,0.0304361250798204,0.0726802457859356,0.006470194818321,0.0628497116162329,0.8333552169304035,0.0837198877682761,0.0118161136985795,0.034285182309804,0.2682271370510107,0.049061076726453,0.643374073777385,0.0281940394448904,0.0555852429128576,0.0617534872273702,0.0081796282758962,0.3568309310916953,0.0005468264291158,0.0419560477004477,0.0097137021011252,0.0165841629457864,0.0033357931850377,0.1424778861632799,0.0774822665297151,0.2601762275973152,0.0673732553008491,0.0729345477166645,0.1421734480902458,0.0246761759265619,0.0314737253352239,0.5047964678209447
1,0.0807290734674257,0.1006785871603012,0.0287561012717251,0.0686684163241246,0.0061130507564771,0.0593805113954334,0.7873553860921558,0.079098688312271,0.0111638837487842,0.0323926969032584,0.2534214423365509,0.046352986365572,0.6078608880935117,0.0266377750587515,0.0525170293598033,0.058344796781303,0.0077281263120675,0.3371344533657471,0.0005166425138704,0.0396401432005984,0.0091775217972318,0.0156687445568428,0.0031516629136891,0.1346133422946485,0.0732053734582836,0.2458149297804091,0.063654362943906,0.0689086812085164,0.1343257087001558,0.0233140917932942,0.0297364277076857,0.4769325369835769
2,0.0495168423921938,0.0617532881099763,0.0176381478608264,0.042119189560812,0.0037495657740467,0.036422261493215,0.4829406666670296,0.0485168120276815,0.006847598372306,0.0198687288026904,0.1554412689258079,0.028431560300239,0.3728440139257947,0.0163388287838474,0.0322124032151179,0.0357869845711792,0.0047402056798784,0.2067883709705414,0.0003168933425545,0.0243140994806541,0.0056292222970677,0.0096107476697078,0.0019331374567731,0.082567870136403,0.0449020258018713,0.1507756575516269,0.0390437164962721,0.042266560983545,0.0823914441382657,0.0143001790960912,0.018239451301302,0.2925364091420434
3,0.0361867432165566,0.0451290969225056,0.0128898996103193,0.0307805632082642,0.0027401701579502,0.0266172671831964,0.352931427959298,0.0354559243625848,0.0050042020447534,0.0145200007207185,0.1135959607303369,0.0207776894108455,0.2724731614528387,0.0119403615637975,0.0235407167989657,0.026153008928055,0.0034641264960478,0.1511202515946514,0.0002315845974836,0.0177686627810288,0.0041138168738525,0.0070235023325652,0.0014127304038591,0.0603403240234688,0.0328142506488191,0.1101863475040228,0.0285330177534375,0.0308882617523203,0.0602113924926423,0.0104505231735576,0.0133293301584827,0.2137846318081363
4,0.017644716338891,0.0220050229185477,0.0062851365457172,0.0150086539512799,0.0013361115386367,0.0129786238665736,0.1720899528358864,0.0172883678469508,0.0024400572622344,0.0070799765655714,0.0553895798893981,0.0101312360064558,0.1328583679118298,0.0058221402107446,0.011478492768641,0.0127522507671505,0.0016891138563924,0.0736864866918852,0.000112921035933,0.0086640296037808,0.0020059039680603,0.0034246714500395,0.0006888497008489,0.0294220426198439,0.0160002833387551,0.0537270467942364,0.0139127470394074,0.0150611679409642,0.0293591753904014,0.005095692527148,0.0064994036138141,0.1042417429856724
5,0.1591819247678998,0.1985184593200629,0.0567014007797434,0.1354006705607517,0.0120537390536576,0.1170867407693131,1.5525106439515153,0.1559671244987595,0.0220129926764688,0.0638720552585612,0.4996974601085544,0.0913990124188559,1.1985826419386956,0.0525244762916469,0.1035532981802272,0.1150445143605826,0.015238351790334,0.664763125443123,0.001018717870062,0.0781626001850811,0.0180962758710738,0.030895696062475,0.0062144621172083,0.2654311514494034,0.1443466616168276,0.4846989068308878,0.1255139391309125,0.1358744258648684,0.2648639943245576,0.0459708237252289,0.0586344125470597,0.9404175715223188
6,0.6707179475314046,0.8364636485982473,0.2389131002693733,0.5705148997620164,0.0507888011150541,0.4933485919738788,6.541551461638088,0.657172287486238,0.0927524232949993,0.2691268739845873,2.1054906536615268,0.3851125566257419,5.050264913683242,0.2213135001656891,0.4363250143935666,0.4847436080395826,0.0642072650615131,2.800999923464209,0.0042923991522143,0.3293405256048723,0.0762492162844881,0.130179967862508,0.0261848277205038,1.118402339779611,0.6082091088785,2.0422937870260407,0.5288568520779923,0.5725110823416192,1.116012605748822,0.1936994830303203,0.2470579049450225,3.962478430346971
7,1.6218967209353885,2.0226947166634845,0.5777277547761773,1.3795907036250443,0.122814948208746,1.1929909830884011,15.818453799410428,1.589141280752192,0.2242892884477746,0.6507891969161238,5.091392588646728,0.9312599954738636,12.212298975307158,0.5351692787386728,1.0550994090908483,1.172182839698018,0.1552628091238329,6.773238449824191,0.0103796657530119,0.7963948490056909,0.18438205555833,0.31479471182302,0.0633188456853614,2.7044648115519294,1.4707409619255576,4.938573074651708,1.2788552884062274,1.384417772875483,2.698686075791675,0.4683944384223395,0.5974231156125982,9.5818679023138
8,1.6467227932033088,2.053655729509523,0.5865709263580182,1.4007078426304147,0.1246948538405009,1.2112518747831873,16.060583937613334,1.6134659715729098,0.22772244298348,0.6607507064409125,5.169325590618148,0.9455146194887168,12.39923037050942,0.543361015621817,1.0712496200394366,1.1901252250015508,0.157639388143985,6.876915154433481,0.0105385453714087,0.8085851172391775,0.187204357482437,0.3196132160868243,0.064288055511496,2.7458615527814905,1.4932533210276198,5.014166896668315,1.298430489095871,1.405608798934515,2.7399943629848296,0.4755640652105721,0.6065677604295447,9.72853577699038
9,1.3686232400996408,1.7068330930811988,0.4875104693357113,1.1641554449396223,0.1036363106111857,1.0066949168886985,13.348262693218691,1.34098285085922,0.1892645374472429,0.5491627227604899,4.296326721268816,0.7858355318984519,10.305240757260428,0.4515978747689253,0.8903363286068692,0.9891361486516064,0.1310171517995796,5.715537514509312,0.0087587893795393,0.6720307677891,0.1555891710225157,0.2656367405521239,0.0534310493526922,2.2821387732919147,1.24107178630766,4.167371322509706,1.0791507534633071,1.1682287247437213,2.277262438098809,0.3952505148345828,0.5041302258312593,8.085574701148854
