node,year,capacity_limit
BE,2025,0.12426
CZ,2025,0.005
DE,2025,0.830532
DK,2025,0.38724000000000003
EL,2025,0.0094
ES,2025,0.1025308
FI,2025,0.7740898955000001
FR,2025,0.0368
HU,2025,0.02398
IT,2025,0.31698000000000004
NL,2025,0.05267668568
PL,2025,0.0628
PT,2025,0.11694000000000002
SE,2025,0.45983129456000005
UK,2025,0.7117800000000001
