time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
0,0.0005392105341328,0.0003525143020662,0.0038155668644211,0.000403388721697,0.0003503439465013,0.0033808378972427,0.0054079783313302,0.0005163568945326,0.0011208920807724,0.0023825246189381,0.0019234631140675,0.0014379308254782,0.0048845164230983,0.0019080565253222,0.0021708300774553,0.0001381073209762,9.525008485900807e-06,0.002576801461437,1.723711332787467e-06,0.004661186750888,5.682972846253104e-07,0.0019236338048939,0.0001229163358556,9.61750877274364e-05,0.0001243949040796,0.0115561766128894,0.0022741744159731,0.0040445128278959,0.0007394577569536,0.0001735286661897,0.0015174552544763,0.001726257648191
1,0.0014192689576556,0.0009278613350105,0.0100430449031224,0.0010617691130491,0.0009221486901617,0.0088987843795362,0.0142344692536012,0.0013591153456605,0.0029503268842491,0.0062711000962684,0.0050627933176084,0.0037848121553106,0.0128566526312618,0.0050222412664794,0.0057138938248538,0.0003635155863595,2.50710029009113e-05,0.0067824608251413,4.537021871278814e-06,0.0122688212536696,1.495828890075127e-06,0.0050632425970197,0.0003235310306933,0.0002531447512072,0.0003274228055182,0.0304172891618997,0.0059859089327256,0.0106456590554274,0.0019463444675276,0.0004567489572186,0.003994130308996,0.004543724089021
2,0.0011841660719667,0.0007741604623158,0.0083794075600439,0.0008858863241903,0.0007693941210422,0.0074246945845979,0.0118765195642763,0.0011339769474553,0.002461603192752,0.0052322880225424,0.0042241380985281,0.0031578554007755,0.0107269392195747,0.0041903035227511,0.0047673833558568,0.0003032989777421,2.0917973908536936e-05,0.0056589414925568,3.7854610563832674e-06,0.0102364825167578,1.2480437985625989e-06,0.0042245129544937,0.0002699378914116,0.0002112111478652,0.0002731849910416,0.0253786441480534,0.0049943389727374,0.0088821982607052,0.001623931158625,0.0003810881761536,0.0033324998573487,0.0037910530471151
3,0.0011221050729372,0.0007335874609118,0.007940250910683,0.0008394578783773,0.0007290709189765,0.0070355735193035,0.0112540826556353,0.0010745463119206,0.0023325929491949,0.0049580688656384,0.0040027551045044,0.0029923552521035,0.0101647507054334,0.0039706937661341,0.0045175294030833,0.0002874033715354,1.9821683118613463e-05,0.00536236183976,3.587068702043764e-06,0.009699998364258,1.1826350296365178e-06,0.0040031103146313,0.0002557907074873,0.0002001417757957,0.000258867629765,0.0240485739432664,0.0047325904954944,0.0084166908367997,0.0015388224965503,0.0003611157132615,0.0031578467615466,0.0035923676219475
4,0.0012462456004116,0.0008147455775112,0.0088186953274357,0.0009323286320417,0.0008097293623174,0.0078139318289092,0.0124991423125303,0.0011934253270635,0.0025906519546125,0.0055065890524545,0.0044455871903834,0.0033234049624614,0.0112892955850991,0.0044099788477682,0.0050173119069731,0.0003191993298648,2.201459201558025e-05,0.0059556096944855,3.983912644289831e-06,0.0107731268461461,1.313472096440354e-06,0.0044459816980534,0.0002840892992292,0.0002222838248927,0.0002875066270212,0.0267091114689638,0.0052561655996451,0.0093478446701342,0.001709065231405,0.0004010666021799,0.0035072050989398,0.0039897977933513
5,0.0006138315882771,0.0004012985656441,0.0043436010988398,0.0004592134686882,0.0003988278557467,0.0038487102250508,0.0061563855272738,0.0005878152458549,0.0012760117295081,0.0027122409121776,0.0021896501339674,0.0016369252945985,0.0055604820087172,0.0021721114357396,0.0024712500776107,0.0001572199184199,1.084316925791682e-05,0.0029334036218201,1.9622548117274746e-06,0.005306245863975,6.469436384364542e-07,0.002189844446605,0.0001399266610857,0.0001094847060941,0.0001416098475664,0.0131554296432828,0.0025888961832341,0.0046042307703565,0.0008417909159447,0.0001975432044371,0.0017274550663087,0.0019651535103423
6,0.0009031807594819,0.0005904634922988,0.0063910965389509,0.0006756784390622,0.0005868281341905,0.0056629230076669,0.0090583949447651,0.0008649007811351,0.0018775007102513,0.0039907424996392,0.0032218118271612,0.002408542439043,0.008181593224641,0.003196005702015,0.0036361529197786,0.0002313305604274,1.595444423615248e-05,0.0043161573330866,2.887226439628822e-06,0.0078075147336,9.519012345797304e-07,0.0032220977352815,0.000205885572598,0.0001610938275095,0.0002083621829143,0.0193566625821265,0.0038092552837759,0.006774582350303,0.0012385960144572,0.0002906615182754,0.0025417463169966,0.0028914915326388
7,0.0014788843218977,0.0009668354781103,0.0104648957276401,0.0011063679553433,0.0009608828777537,0.0092725713698288,0.0148323778210852,0.0014162040010147,0.0030742532273774,0.0065345131121179,0.005275452282693,0.0039437904476277,0.0133966870098146,0.005233196872038,0.0059539017949936,0.0003787847951811,2.612409221269428e-05,0.0070673531779033,4.727596187705367e-06,0.0127841642011169,1.558660098807389e-06,0.0052759204337604,0.0003371207172248,0.0002637779130669,0.0003411759632315,0.0316949453544505,0.0062373427003844,0.0110928222507916,0.002028099256672,0.0004759343662314,0.0041619008586982,0.0047345799272478
8,0.0051703332500088,0.0033801572886697,0.0365863627988564,0.003867977326932,0.0033593463793295,0.0324178729577605,0.0518555339924355,0.0049511963355225,0.0107479087073283,0.0228453367960832,0.0184435293161002,0.0137879011769294,0.0468362097435187,0.0182958000099826,0.0208154593041054,0.0013242710008649,9.133254074954322e-05,0.0247082010297994,1.652816748408094e-05,0.0446947663612974,5.449237655034719e-06,0.0184451660208741,0.0011786090553031,0.0009221949914227,0.0011927866166949,0.1108088221619914,0.0218063981597381,0.0387816591673016,0.0070904457271096,0.0016639159953976,0.0145504378363781,0.0165525833631534
9,0.0080635540775568,0.0052716294617547,0.0570594003644133,0.0060324243793041,0.0052391731606318,0.0505583023442101,0.0808729113481952,0.0077217922848627,0.0167622354094946,0.0356291557560437,0.0287641799532215,0.0215033502445882,0.0730448680564279,0.028533784117766,0.032463397160628,0.002065308039631,0.0001424405054303,0.0385344436284822,2.5777017818063347e-05,0.0697051134058862,8.49852811958617e-06,0.0287667325270722,0.0018381364206492,0.0014382378898645,0.0018602474776049,0.1728153460460346,0.0340088466826551,0.0604831431150748,0.0110581252290522,0.0025950119577645,0.0226925880155914,0.0258150963618886
10,0.0124946136465435,0.0081684791568134,0.0884145074987576,0.0093473437700602,0.0081181875683865,0.0783409459823997,0.1253139461889765,0.0119650479590325,0.0259733677333387,0.0552079804317711,0.0445705841268503,0.033319805488778,0.1131842604947641,0.0442135818767133,0.0503025838575687,0.0032002297954586,0.0002207139762259,0.059709773208128,3.994192579339072e-05,0.1080092540855049,1.316861329349301e-05,0.0445745393832747,0.0028482235233685,0.0022285739753013,0.0028824849807013,0.2677803063352365,0.0526972840731608,0.0937196548919813,0.0171347523763325,0.0040210149902352,0.0351625495616326,0.0400009291421305
11,0.0190864480503008,0.0124779571011077,0.1350597106885974,0.0142787601379665,0.0124011329737652,0.1196715991388927,0.19142633710613,0.0182774972279841,0.0396762435364192,0.0843342803772507,0.0680848694144316,0.0508984714932437,0.1728973435399219,0.0675395220276426,0.0768409236774588,0.0048885881122818,0.0003371569510176,0.0912111023734974,6.101425088045173e-05,0.1649921378421352,2.011603244653233e-05,0.0680909113616583,0.0043508724521032,0.003404311858623,0.0044032093665535,0.4090542573259172,0.0804990056761436,0.1431637163813196,0.0261746037402374,0.0061423983079171,0.0537133995903817,0.0611043828671121
12,0.021742340803424,0.014214273662014,0.1538533650087426,0.0162656597158276,0.0141267594029855,0.1363239868471777,0.2180634473812961,0.020820823901711,0.0451972209022349,0.0960694551726611,0.0775589271751306,0.0579810298208956,0.1969561312479206,0.0769376943135434,0.0875333925852628,0.0055688386076174,0.0003840725793479,0.1039031918162124,6.950442706847637e-05,0.1879509105830028,2.291519259699808e-05,0.0775658098635895,0.0049562994327992,0.0038780242628828,0.0050159190659326,0.4659744467086127,0.0917004992827827,0.1630850488285761,0.0298168183736968,0.0069971173792602,0.0611876571547932,0.0696071009848643
13,0.0209838765652157,0.0137184200489087,0.1484863129354548,0.0156982451344418,0.0136339586550895,0.1315684331665324,0.2104564777364686,0.0200945060465059,0.0436205518567682,0.092718148761295,0.0748533457868158,0.0559584077853365,0.19008547351157,0.0742537841387089,0.0844798599171281,0.0053745741091248,0.0003706745133831,0.1002786117426681,6.7079820499882e-05,0.18139439279567,2.21158143583062e-05,0.0748599883781708,0.0047834028754497,0.0037427424758437,0.0048409427251764,0.4497192993469384,0.0885016004171699,0.1573959568195199,0.0287766824178644,0.0067530285136364,0.059053174479204,0.0671789127184904
14,0.0233687518808945,0.0152775562382146,0.1653621910095252,0.0174823938928588,0.0151834955745645,0.146521547649751,0.2343754355714767,0.0223783019553376,0.0485781476115935,0.1032558215125154,0.0833606345191021,0.0623182348181146,0.2116892106588962,0.0826929310397967,0.094081228470846,0.0059854092465362,0.000412802691862,0.1116755519168236,7.470362669189523e-05,0.2020103647032654,2.462933751906908e-05,0.0833680320592439,0.0053270497753518,0.0041681154576109,0.0053911291873397,0.5008311352683699,0.0985600508458601,0.1752844404388315,0.0320472315631666,0.0075205287873915,0.0657647302630092,0.0748139810138333
15,0.022726145432597,0.0148574458188417,0.1608149729642947,0.0170016536674293,0.0147659716856704,0.1424924197008496,0.2279304543851304,0.0217629314292718,0.0472423197051371,0.1004164376606785,0.0810683391689195,0.0606045746387117,0.2058680674289224,0.0804189965573036,0.0914941324895437,0.0058208192591408,0.0004014512224718,0.1086046378113253,7.264938637696143e-05,0.1964553755603762,2.395206681211326e-05,0.0810755332875427,0.0051805637091087,0.0040534983876039,0.0052428810311247,0.4870590126204882,0.0958497938094175,0.1704643750675056,0.0311659796350561,0.0073137252611264,0.0639562965069854,0.0727567061166832
16,0.0221610053681552,0.0144879798259216,0.1568159233034624,0.0165788668082268,0.0143987804162695,0.1389490042329232,0.2222624174511282,0.0212217439891553,0.0460675262197338,0.0979193423121125,0.0790523806528572,0.05909749666465,0.2007486646142938,0.0784191855012874,0.08921891163942,0.005676070639936,0.0003914681758345,0.1059039232447742,7.08427852962588e-05,0.1915700418845261,2.3356441274916047e-05,0.0790593958724817,0.0050517365783886,0.0039526984368697,0.0051125042308627,0.4749471231407833,0.0934662590031809,0.1662253699006855,0.0303909628689448,0.007131851956758,0.0623658699369972,0.070947436273484
17,0.0218015908763787,0.014253008992266,0.1542726309554736,0.0163099852801048,0.0141652562480496,0.1366954834693308,0.2186576922826575,0.0208775627481078,0.045320387890556,0.0963312541334613,0.0777702830790308,0.0581390339786787,0.1974928565826407,0.0771473572952002,0.0877719299140417,0.0055840142548376,0.0003851192158877,0.1041863384999571,6.969383364671535e-05,0.1884630957825924,2.2977638809456e-05,0.0777771845235104,0.0049698058489498,0.0038885922703744,0.0050295879516003,0.4672442741026422,0.0919503923978622,0.1635294720453897,0.0298980722129173,0.0070161852302769,0.0613543996956781,0.0697967873598874
18,0.0248566234374476,0.0162502672112412,0.1758906822950841,0.0185954852871369,0.0161502177730622,0.1558504687783308,0.2492979503005009,0.0238031122803823,0.0516710831893992,0.109830045102206,0.0886681459201966,0.0662859918259795,0.2251673098305542,0.0879579302425448,0.1000713123469899,0.0063664959309104,0.0004390855411482,0.1187858536610629,7.94599526562746e-05,0.2148722187424901,2.619746965287511e-05,0.0886760144563771,0.0056662191876288,0.0044334963587997,0.0057343784895031,0.5327186919765768,0.1048352981082474,0.1864446741802193,0.0340876556539411,0.007999355424348,0.0699519231469698,0.0795773331581983
19,0.0198611785701577,0.0129844449592056,0.1405418663834516,0.0148583436851747,0.0129045024938697,0.1245291420388937,0.1991964484055025,0.01901939194259,0.0412867263617165,0.0877574600441135,0.0708484756200922,0.052964471367917,0.179915351735556,0.0702809922516184,0.0799599434442604,0.0050870188731868,0.0003508423564554,0.0949134164223088,6.349085638498115e-05,0.171689268936714,2.0932554422422654e-05,0.0708547628136268,0.0045274770077421,0.0035424949448125,0.0045819383093405,0.4256580180986178,0.0837665092132649,0.1489748185897786,0.0272370468050381,0.0063917219862526,0.0558936591063623,0.063584646883728
20,0.0182723410852414,0.0119457264964948,0.1292989190064192,0.0136697186835222,0.0118721791997595,0.114567166814868,0.1832613022120938,0.0174978949804657,0.0379839063280886,0.0807371142168706,0.0651808001890119,0.0487274651308065,0.1655226381340145,0.0646587138670786,0.0735633766450012,0.0046800719116233,0.0003227759713079,0.087320614550026,5.841176945076127e-05,0.1579546184334251,1.92580099333374e-05,0.0651865844250444,0.0041652917951885,0.0032591054803573,0.0042153963484121,0.391606593983916,0.0770654280388276,0.1370572591535176,0.0250581609554699,0.0058804025069453,0.0514223262273177,0.0584980569778385
21,0.0120318213656852,0.0078659240553061,0.0851396922268479,0.0090011242977591,0.0078174952342743,0.0754392488110094,0.1206723999498744,0.0115218704433298,0.0250113312562678,0.0531631131066685,0.0429197189724118,0.0320856617836485,0.1089919898449134,0.0425759398510794,0.048439409198867,0.0030816953862958,0.0002125388755494,0.0574981624361403,3.8462503102725216e-05,0.1040086622732195,1.2680856508510532e-05,0.0429235277287367,0.0027427271952657,0.0021460290593665,0.0027757196307276,0.257861899712708,0.0507454112917242,0.0902483404459592,0.0165000924053634,0.0038720792366907,0.0338601518266757,0.0385193210061912
22,0.0054328403666149,0.0035517739525516,0.0384439182292371,0.0040643614913742,0.0035299064359211,0.0340637866629611,0.0544883327019576,0.0052025774769192,0.0112935993597251,0.0240052356266324,0.0193799404653817,0.0144879377136457,0.0492141683349707,0.0192247106767397,0.0218722976041787,0.0013915066209367,9.596965808127973e-05,0.0259626808273723,1.736733226886942e-05,0.0469640000214037,5.725905249821181e-06,0.0193816602686001,0.0012384491564634,0.0009690164894657,0.0012533465381418,0.1164347853240777,0.0229135482074584,0.0407506737419793,0.0074504404070023,0.0017483960026052,0.015289189730519,0.017392987786028
23,0.0018507699177727,0.0012099594213196,0.0130964362246333,0.0013845792395104,0.0012025099585662,0.0116042856750671,0.0185621811482027,0.0017723277768905,0.0038473160534587,0.0081777053932654,0.0066020365777658,0.004935510245387,0.0167654663373293,0.0065491554688479,0.0074510914561637,0.0004740353886039,3.26933508459471e-05,0.0088445353475339,5.916414609327897e-06,0.0159989163296636,1.9506063998322213e-06,0.0066026224517924,0.0004218943110419,0.0003301084603092,0.0004269693038639,0.0396650708502956,0.0078058074359033,0.0138822634204542,0.0025380924247604,0.0005956145418629,0.0052084674886177,0.005925154505253
24,0.0002408292188465,0.0001574445205069,0.0017041580778708,0.0001801667152034,0.0001564751680885,0.0015099937747866,0.0024153815896199,0.000230622029216,0.0005006273934501,0.0010641141196998,0.0008590821022925,0.0006422273593231,0.0021815862268157,0.0008522010113313,0.0009695643514143,6.168328718056325e-05,4.254183121358756e-06,0.0011508845688237,7.69866364832508e-07,0.0020818398251803,2.538203214984711e-07,0.0008591583384485,5.4898491913203126e-05,4.295496802033173e-05,5.55588692757532e-05,0.0051613698367582,0.0010157213434276,0.0018064129005263,0.0003302662368486,7.750362888065136e-05,0.0006777455936723,0.0007710036333218
25,0.0007797851793128,0.0005097923924819,0.0055179235256187,0.0005833649878283,0.0005066537091734,0.0048892355008773,0.007820806690282,0.0007467351398098,0.0016209902753498,0.0034455138940931,0.0027816371052858,0.0020794793046622,0.0070637965576248,0.0027593566993834,0.0031393695301756,0.0001997254045213,1.3774694632181076e-05,0.0037264694631604,2.492763893945414e-06,0.006740825922842,8.218492999348773e-07,0.0027818839516812,0.0001777567961461,0.0001390846492819,0.0001798950436666,0.0167120905134868,0.003288822069473,0.005849016221106,0.0010693748788268,0.000250950368205,0.0021944844227017,0.0024964462756643
