node,year_construction,capacity_existing
AT,2000,0.0245426846575342
AT,2001,0.0245426846575342
AT,2002,0.0245426846575342
AT,2003,0.0245426846575342
AT,2004,0.0245426846575342
AT,2005,0.0245426846575342
AT,2006,0.0245426846575342
AT,2007,0.0245426846575342
AT,2008,0.0245426846575342
AT,2009,0.0245426846575342
AT,2010,0.0245426846575342
AT,2011,0.0245426846575342
AT,2012,0.0245426846575342
AT,2013,0.0245426846575342
AT,2014,0.0245426846575342
AT,2015,0.0245426846575342
AT,2016,0.0245426846575342
AT,2017,0.0245426846575342
AT,2018,0.0245426846575342
AT,2019,0.0245426846575342
AT,2020,0.0245426846575342
AT,2021,0.0245426846575342
AT,2022,0.0245426846575342
AT,2023,0.0245426846575342
AT,2024,0.0245426846575342
BE,2000,0.0721882540273972
BE,2001,0.0721882540273972
BE,2002,0.0721882540273972
BE,2003,0.0721882540273972
BE,2004,0.0721882540273972
BE,2005,0.0721882540273972
BE,2006,0.0721882540273972
BE,2007,0.0721882540273972
BE,2008,0.0721882540273972
BE,2009,0.0721882540273972
BE,2010,0.0721882540273972
BE,2011,0.0721882540273972
BE,2012,0.0721882540273972
BE,2013,0.0721882540273972
BE,2014,0.0721882540273972
BE,2015,0.0721882540273972
BE,2016,0.0721882540273972
BE,2017,0.0721882540273972
BE,2018,0.0721882540273972
BE,2019,0.0721882540273972
BE,2020,0.0721882540273972
BE,2021,0.0721882540273972
BE,2022,0.0721882540273972
BE,2023,0.0721882540273972
BE,2024,0.0721882540273972
BG,2000,0.0184951121917808
BG,2001,0.0184951121917808
BG,2002,0.0184951121917808
BG,2003,0.0184951121917808
BG,2004,0.0184951121917808
BG,2005,0.0184951121917808
BG,2006,0.0184951121917808
BG,2007,0.0184951121917808
BG,2008,0.0184951121917808
BG,2009,0.0184951121917808
BG,2010,0.0184951121917808
BG,2011,0.0184951121917808
BG,2012,0.0184951121917808
BG,2013,0.0184951121917808
BG,2014,0.0184951121917808
BG,2015,0.0184951121917808
BG,2016,0.0184951121917808
BG,2017,0.0184951121917808
BG,2018,0.0184951121917808
BG,2019,0.0184951121917808
BG,2020,0.0184951121917808
BG,2021,0.0184951121917808
BG,2022,0.0184951121917808
BG,2023,0.0184951121917808
BG,2024,0.0184951121917808
CH,2000,0.0020719178082191
CH,2001,0.0020719178082191
CH,2002,0.0020719178082191
CH,2003,0.0020719178082191
CH,2004,0.0020719178082191
CH,2005,0.0020719178082191
CH,2006,0.0020719178082191
CH,2007,0.0020719178082191
CH,2008,0.0020719178082191
CH,2009,0.0020719178082191
CH,2010,0.0020719178082191
CH,2011,0.0020719178082191
CH,2012,0.0020719178082191
CH,2013,0.0020719178082191
CH,2014,0.0020719178082191
CH,2015,0.0020719178082191
CH,2016,0.0020719178082191
CH,2017,0.0020719178082191
CH,2018,0.0020719178082191
CH,2019,0.0020719178082191
CH,2020,0.0020719178082191
CH,2021,0.0020719178082191
CH,2022,0.0020719178082191
CH,2023,0.0020719178082191
CH,2024,0.0020719178082191
CZ,2000,0.024225266849315
CZ,2001,0.024225266849315
CZ,2002,0.024225266849315
CZ,2003,0.024225266849315
CZ,2004,0.024225266849315
CZ,2005,0.024225266849315
CZ,2006,0.024225266849315
CZ,2007,0.024225266849315
CZ,2008,0.024225266849315
CZ,2009,0.024225266849315
CZ,2010,0.024225266849315
CZ,2011,0.024225266849315
CZ,2012,0.024225266849315
CZ,2013,0.024225266849315
CZ,2014,0.024225266849315
CZ,2015,0.024225266849315
CZ,2016,0.024225266849315
CZ,2017,0.024225266849315
CZ,2018,0.024225266849315
CZ,2019,0.024225266849315
CZ,2020,0.024225266849315
CZ,2021,0.024225266849315
CZ,2022,0.024225266849315
CZ,2023,0.024225266849315
CZ,2024,0.024225266849315
DE,2000,0.1872350932937218
DE,2001,0.1872350932937218
DE,2002,0.1872350932937218
DE,2003,0.1872350932937218
DE,2004,0.1872350932937218
DE,2005,0.1872350932937218
DE,2006,0.1872350932937218
DE,2007,0.1872350932937218
DE,2008,0.1872350932937218
DE,2009,0.1872350932937218
DE,2010,0.1872350932937218
DE,2011,0.1872350932937218
DE,2012,0.1872350932937218
DE,2013,0.1872350932937218
DE,2014,0.1872350932937218
DE,2015,0.1872350932937218
DE,2016,0.1872350932937218
DE,2017,0.1872350932937218
DE,2018,0.1872350932937218
DE,2019,0.1872350932937218
DE,2020,0.1872350932937218
DE,2021,0.1872350932937218
DE,2022,0.1872350932937218
DE,2023,0.1872350932937218
DE,2024,0.1872350932937218
DK,2000,0.0041235541780821
DK,2001,0.0041235541780821
DK,2002,0.0041235541780821
DK,2003,0.0041235541780821
DK,2004,0.0041235541780821
DK,2005,0.0041235541780821
DK,2006,0.0041235541780821
DK,2007,0.0041235541780821
DK,2008,0.0041235541780821
DK,2009,0.0041235541780821
DK,2010,0.0041235541780821
DK,2011,0.0041235541780821
DK,2012,0.0041235541780821
DK,2013,0.0041235541780821
DK,2014,0.0041235541780821
DK,2015,0.0041235541780821
DK,2016,0.0041235541780821
DK,2017,0.0041235541780821
DK,2018,0.0041235541780821
DK,2019,0.0041235541780821
DK,2020,0.0041235541780821
DK,2021,0.0041235541780821
DK,2022,0.0041235541780821
DK,2023,0.0041235541780821
DK,2024,0.0041235541780821
EL,2000,0.00441408
EL,2001,0.00441408
EL,2002,0.00441408
EL,2003,0.00441408
EL,2004,0.00441408
EL,2005,0.00441408
EL,2006,0.00441408
EL,2007,0.00441408
EL,2008,0.00441408
EL,2009,0.00441408
EL,2010,0.00441408
EL,2011,0.00441408
EL,2012,0.00441408
EL,2013,0.00441408
EL,2014,0.00441408
EL,2015,0.00441408
EL,2016,0.00441408
EL,2017,0.00441408
EL,2018,0.00441408
EL,2019,0.00441408
EL,2020,0.00441408
EL,2021,0.00441408
EL,2022,0.00441408
EL,2023,0.00441408
EL,2024,0.00441408
ES,2000,0.0494207203156119
ES,2001,0.0494207203156119
ES,2002,0.0494207203156119
ES,2003,0.0494207203156119
ES,2004,0.0494207203156119
ES,2005,0.0494207203156119
ES,2006,0.0494207203156119
ES,2007,0.0494207203156119
ES,2008,0.0494207203156119
ES,2009,0.0494207203156119
ES,2010,0.0494207203156119
ES,2011,0.0494207203156119
ES,2012,0.0494207203156119
ES,2013,0.0494207203156119
ES,2014,0.0494207203156119
ES,2015,0.0494207203156119
ES,2016,0.0494207203156119
ES,2017,0.0494207203156119
ES,2018,0.0494207203156119
ES,2019,0.0494207203156119
ES,2020,0.0494207203156119
ES,2021,0.0494207203156119
ES,2022,0.0494207203156119
ES,2023,0.0494207203156119
ES,2024,0.0494207203156119
FI,2000,0.0224446036657534
FI,2001,0.0224446036657534
FI,2002,0.0224446036657534
FI,2003,0.0224446036657534
FI,2004,0.0224446036657534
FI,2005,0.0224446036657534
FI,2006,0.0224446036657534
FI,2007,0.0224446036657534
FI,2008,0.0224446036657534
FI,2009,0.0224446036657534
FI,2010,0.0224446036657534
FI,2011,0.0224446036657534
FI,2012,0.0224446036657534
FI,2013,0.0224446036657534
FI,2014,0.0224446036657534
FI,2015,0.0224446036657534
FI,2016,0.0224446036657534
FI,2017,0.0224446036657534
FI,2018,0.0224446036657534
FI,2019,0.0224446036657534
FI,2020,0.0224446036657534
FI,2021,0.0224446036657534
FI,2022,0.0224446036657534
FI,2023,0.0224446036657534
FI,2024,0.0224446036657534
FR,2000,0.109640999832048
FR,2001,0.109640999832048
FR,2002,0.109640999832048
FR,2003,0.109640999832048
FR,2004,0.109640999832048
FR,2005,0.109640999832048
FR,2006,0.109640999832048
FR,2007,0.109640999832048
FR,2008,0.109640999832048
FR,2009,0.109640999832048
FR,2010,0.109640999832048
FR,2011,0.109640999832048
FR,2012,0.109640999832048
FR,2013,0.109640999832048
FR,2014,0.109640999832048
FR,2015,0.109640999832048
FR,2016,0.109640999832048
FR,2017,0.109640999832048
FR,2018,0.109640999832048
FR,2019,0.109640999832048
FR,2020,0.109640999832048
FR,2021,0.109640999832048
FR,2022,0.109640999832048
FR,2023,0.109640999832048
FR,2024,0.109640999832048
HR,2000,0.01203972
HR,2001,0.01203972
HR,2002,0.01203972
HR,2003,0.01203972
HR,2004,0.01203972
HR,2005,0.01203972
HR,2006,0.01203972
HR,2007,0.01203972
HR,2008,0.01203972
HR,2009,0.01203972
HR,2010,0.01203972
HR,2011,0.01203972
HR,2012,0.01203972
HR,2013,0.01203972
HR,2014,0.01203972
HR,2015,0.01203972
HR,2016,0.01203972
HR,2017,0.01203972
HR,2018,0.01203972
HR,2019,0.01203972
HR,2020,0.01203972
HR,2021,0.01203972
HR,2022,0.01203972
HR,2023,0.01203972
HR,2024,0.01203972
HU,2000,0.0244539764699999
HU,2001,0.0244539764699999
HU,2002,0.0244539764699999
HU,2003,0.0244539764699999
HU,2004,0.0244539764699999
HU,2005,0.0244539764699999
HU,2006,0.0244539764699999
HU,2007,0.0244539764699999
HU,2008,0.0244539764699999
HU,2009,0.0244539764699999
HU,2010,0.0244539764699999
HU,2011,0.0244539764699999
HU,2012,0.0244539764699999
HU,2013,0.0244539764699999
HU,2014,0.0244539764699999
HU,2015,0.0244539764699999
HU,2016,0.0244539764699999
HU,2017,0.0244539764699999
HU,2018,0.0244539764699999
HU,2019,0.0244539764699999
HU,2020,0.0244539764699999
HU,2021,0.0244539764699999
HU,2022,0.0244539764699999
HU,2023,0.0244539764699999
HU,2024,0.0244539764699999
IE,2000,0.001441272305
IE,2001,0.001441272305
IE,2002,0.001441272305
IE,2003,0.001441272305
IE,2004,0.001441272305
IE,2005,0.001441272305
IE,2006,0.001441272305
IE,2007,0.001441272305
IE,2008,0.001441272305
IE,2009,0.001441272305
IE,2010,0.001441272305
IE,2011,0.001441272305
IE,2012,0.001441272305
IE,2013,0.001441272305
IE,2014,0.001441272305
IE,2015,0.001441272305
IE,2016,0.001441272305
IE,2017,0.001441272305
IE,2018,0.001441272305
IE,2019,0.001441272305
IE,2020,0.001441272305
IE,2021,0.001441272305
IE,2022,0.001441272305
IE,2023,0.001441272305
IE,2024,0.001441272305
IT,2000,0.1210720719354091
IT,2001,0.1210720719354091
IT,2002,0.1210720719354091
IT,2003,0.1210720719354091
IT,2004,0.1210720719354091
IT,2005,0.1210720719354091
IT,2006,0.1210720719354091
IT,2007,0.1210720719354091
IT,2008,0.1210720719354091
IT,2009,0.1210720719354091
IT,2010,0.1210720719354091
