node,year_construction,capacity_existing
AT,2005,0.01467370714236636
AT,2006,0.01467370714236636
AT,2007,0.01467370714236636
AT,2008,0.01467370714236636
AT,2009,0.01467370714236636
AT,2010,0.01467370714236636
AT,2011,0.01467370714236636
AT,2012,0.01467370714236636
AT,2013,0.01467370714236636
AT,2014,0.01467370714236636
AT,2015,0.01467370714236636
AT,2016,0.01467370714236636
AT,2017,0.01467370714236636
AT,2018,0.01467370714236636
AT,2019,0.01467370714236636
AT,2020,0.01467370714236636
AT,2021,0.01467370714236636
AT,2022,0.01467370714236636
AT,2023,0.01467370714236636
AT,2024,0.01467370714236636
BE,2005,0.028067320828240535
BE,2006,0.028067320828240535
BE,2007,0.028067320828240535
BE,2008,0.028067320828240535
BE,2009,0.028067320828240535
BE,2010,0.028067320828240535
BE,2011,0.028067320828240535
BE,2012,0.028067320828240535
BE,2013,0.028067320828240535
BE,2014,0.028067320828240535
BE,2015,0.028067320828240535
BE,2016,0.028067320828240535
BE,2017,0.028067320828240535
BE,2018,0.028067320828240535
BE,2019,0.028067320828240535
BE,2020,0.028067320828240535
BE,2021,0.028067320828240535
BE,2022,0.028067320828240535
BE,2023,0.028067320828240535
BE,2024,0.028067320828240535
CZ,2005,0.017230661740696547
CZ,2006,0.017230661740696547
CZ,2007,0.017230661740696547
CZ,2008,0.017230661740696547
CZ,2009,0.017230661740696547
CZ,2010,0.017230661740696547
CZ,2011,0.017230661740696547
CZ,2012,0.017230661740696547
CZ,2013,0.017230661740696547
CZ,2014,0.017230661740696547
CZ,2015,0.017230661740696547
CZ,2016,0.017230661740696547
CZ,2017,0.017230661740696547
CZ,2018,0.017230661740696547
CZ,2019,0.017230661740696547
CZ,2020,0.017230661740696547
CZ,2021,0.017230661740696547
CZ,2022,0.017230661740696547
CZ,2023,0.017230661740696547
CZ,2024,0.017230661740696547
DE,2005,0.11668726185426871
DE,2006,0.11668726185426871
DE,2007,0.11668726185426871
DE,2008,0.11668726185426871
DE,2009,0.11668726185426871
DE,2010,0.11668726185426871
DE,2011,0.11668726185426871
DE,2012,0.11668726185426871
DE,2013,0.11668726185426871
DE,2014,0.11668726185426871
DE,2015,0.11668726185426871
DE,2016,0.11668726185426871
DE,2017,0.11668726185426871
DE,2018,0.11668726185426871
DE,2019,0.11668726185426871
DE,2020,0.11668726185426871
DE,2021,0.11668726185426871
DE,2022,0.11668726185426871
DE,2023,0.11668726185426871
DE,2024,0.11668726185426871
ES,2005,0.034773241649274846
ES,2006,0.034773241649274846
ES,2007,0.034773241649274846
ES,2008,0.034773241649274846
ES,2009,0.034773241649274846
ES,2010,0.034773241649274846
ES,2011,0.034773241649274846
ES,2012,0.034773241649274846
ES,2013,0.034773241649274846
ES,2014,0.034773241649274846
ES,2015,0.034773241649274846
ES,2016,0.034773241649274846
ES,2017,0.034773241649274846
ES,2018,0.034773241649274846
ES,2019,0.034773241649274846
ES,2020,0.034773241649274846
ES,2021,0.034773241649274846
ES,2022,0.034773241649274846
ES,2023,0.034773241649274846
ES,2024,0.034773241649274846
FI,2005,0.012160855171224401
FI,2006,0.012160855171224401
FI,2007,0.012160855171224401
FI,2008,0.012160855171224401
FI,2009,0.012160855171224401
FI,2010,0.012160855171224401
FI,2011,0.012160855171224401
FI,2012,0.012160855171224401
FI,2013,0.012160855171224401
FI,2014,0.012160855171224401
FI,2015,0.012160855171224401
FI,2016,0.012160855171224401
FI,2017,0.012160855171224401
FI,2018,0.012160855171224401
FI,2019,0.012160855171224401
FI,2020,0.012160855171224401
FI,2021,0.012160855171224401
FI,2022,0.012160855171224401
FI,2023,0.012160855171224401
FI,2024,0.012160855171224401
FR,2005,0.06712290900239679
FR,2006,0.06712290900239679
FR,2007,0.06712290900239679
FR,2008,0.06712290900239679
FR,2009,0.06712290900239679
FR,2010,0.06712290900239679
FR,2011,0.06712290900239679
FR,2012,0.06712290900239679
FR,2013,0.06712290900239679
FR,2014,0.06712290900239679
FR,2015,0.06712290900239679
FR,2016,0.06712290900239679
FR,2017,0.06712290900239679
FR,2018,0.06712290900239679
FR,2019,0.06712290900239679
FR,2020,0.06712290900239679
FR,2021,0.06712290900239679
FR,2022,0.06712290900239679
FR,2023,0.06712290900239679
FR,2024,0.06712290900239679
HU,2005,0.008916539272737242
HU,2006,0.008916539272737242
HU,2007,0.008916539272737242
HU,2008,0.008916539272737242
HU,2009,0.008916539272737242
HU,2010,0.008916539272737242
HU,2011,0.008916539272737242
HU,2012,0.008916539272737242
HU,2013,0.008916539272737242
HU,2014,0.008916539272737242
HU,2015,0.008916539272737242
HU,2016,0.008916539272737242
HU,2017,0.008916539272737242
HU,2018,0.008916539272737242
HU,2019,0.008916539272737242
