technology,year,value
NG_DRI_CCS,2025,0.0
NG_DRI_CCS,2030,inf
NG_DRI_CCS,2035,inf
NG_DRI_CCS,2040,inf
NG_DRI_CCS,2045,inf
NG_DRI_CCS,2050,inf
