year,AT,BE,BG,HR,CY,CZ,DK,EE,FI,FR,DE,EL,HU,IS,IE,IT,LV,LI,LT,LU,MT,NL,NO,PL,PT,RO,SK,SI,ES,SE,CH,UK
2040,0.0744430075842039,0.0320112703222219,4.953780008210927,0.9105049562551326,0.6036942911252406,1.3769983906464036,0.0734378809624661,1.998539048048513,0.5038744684923584,0.1298449751992502,0.1225907148236156,0.9707469472613668,0.6435709403786654,0.1335250775536931,0.0026072711855564,0.2641374450336231,3.622663639714067,0.0083990674184519,4.282236899321308,0.0034181943176851,0.9232264916474632,0.0426822265875004,0.2088525163177268,1.8730798553741288,0.7191539614072435,1.584634040745197,0.9702894695258936,0.105849505360269,0.2218963395168662,0.2769545142019197,0.0484225385092298,0.0091374475917007
2041,0.0557934054905861,0.0240903763893133,4.822923645248929,0.8522744793590487,0.5574657076539945,1.2573182667627265,0.0546812982781615,1.9611592440136616,0.4299856422070528,0.1006207571647855,0.1018056074425609,0.962396489069483,0.5666543456990832,0.0830794738510771,0.0010452734433976,0.2313214679313188,3.291646110746569,0.0047491620845656,3.690327793303465,0.0021241744241515,0.8504597376941572,0.0252993391318111,0.1349747457975613,1.6127494539776273,0.670155477324583,1.4236007762331209,0.8623302919302137,0.0760561164182593,0.1873700956839781,0.237377014907527,0.0340665828319202,0.0051419169096763
2042,0.0410501120396583,0.0179452816732342,4.59803526748342,0.7912458706852499,0.5144372802628508,1.1328295990401378,0.0399380157489535,1.8989215648249516,0.35701740883749,0.076453042221421,0.0838215669988631,0.9521968332910044,0.4931555879687475,0.0475344096451711,0.0003528438787695,0.2010837100271373,2.9177337324281605,0.002575114406119,3.1033659890325493,0.0012965389022432,0.7838525728855982,0.0140386109735917,0.0794652178337223,1.3739730477514125,0.6158740534210901,1.2631082517826169,0.7584039385985187,0.0523536332105972,0.1563430000342468,0.2012389604324042,0.0234112934234187,0.0027801143784695
2043,0.0296395516863503,0.0132320902380361,4.2941786961185375,0.7279170655275103,0.4726537278713112,1.007787206543818,0.0286026985142399,1.8150792730439853,0.2874927620009739,0.0569262005659017,0.0684139546163831,0.9398708732676524,0.4228245559899454,0.0247664985391874,0.00010051416638,0.1734771210350551,2.529535391232338,0.0013307324991057,2.5574861054368903,0.0007772605400278,0.7233751227129985,0.0072345534813582,0.0420544553500975,1.16357497476317,0.5564238538456143,1.1077581262749747,0.659901226668475,0.0342323470089125,0.128845073842578,0.168694227891388,0.0157105949033947,0.0014367571838442
2044,0.0209950222343591,0.0096579117575371,3.9312286677279857,0.6628069415803043,0.4306962650836056,0.885649793245984,0.0200793437395247,1.7140772883339033,0.2237547605606244,0.0415166486899522,0.0553445155163883,0.9251305562247244,0.3557667255772828,0.0116323897894061,2.595805581010763e-05,0.1485042804051478,2.1524464620435166,0.0006506544603847,2.076943591658748,0.000457633123237,0.6684636595713115,0.0034323748979864,0.0197291819286132,0.9839544470635614,0.4925593613302456,0.9610097764156637,0.5675130112185641,0.0210463079203475,0.1048191939839029,0.139790132746016,0.0102916577714822,0.0007049428855882
2045,0.0145853287896275,0.0069778136608652,3.531573067722098,0.5964959831961809,0.3877673980320114,0.7689868880065192,0.0138122516223482,1.6010421328319937,0.1677014483863124,0.0296430218014819,0.0443693676319016,0.9076848150337636,0.2925089352771627,0.0048744597041531,7.249721585991964e-06,0.1261232261230861,1.8058266236052616,0.000298662047058,1.673539992569379,0.0002646198910449,0.6181941934493651,0.0014860752341637,0.0080883641187356,0.8339308124793142,0.4256856169878794,0.8251596216279408,0.4815304147898275,0.0120269251627464,0.0841315003541049,0.1144764226176619,0.006578781109086,0.0003258290051552
2046,0.0099344160407957,0.0049904671633511,3.117688064450171,0.5296670134204176,0.3436854948747897,0.6595306143943004,0.0093067725400348,1.481230033598511,0.1205688575182574,0.0207119824616962,0.0352436492217518,0.8872499822252072,0.2339280684775344,0.0018034300417584,2.4906178288568837e-06,0.106227675248618,1.501666690934573,0.0001276799413972,1.3482073577591682,0.0001502680225855,0.5714599328488861,0.0005822537476976,0.0028558988311943,0.7099270255500659,0.3577821049665449,0.7014500722687287,0.4021164612633307,0.006308537323825,0.0665832795629266,0.0926180344295061,0.0041019085578739,0.000140699902893
2047,0.0066323223008873,0.0035330732669736,2.7099523536948,0.4631364852709959,0.2988168326628322,0.5583278173146876,0.0061403345478298,1.359515530925563,0.082809982683819,0.0141558181320519,0.0277327952666357,0.8635628389743624,0.1810772854538019,0.0005829799751866,9.661484678785694e-07,0.0887447899570866,1.2447302041492885,5.043993093515997e-05,1.0939239254660549,8.379825702221514e-05,0.5271342337163724,0.0002048888923535,0.0008555216835509,0.607195022106093,0.2912307972013067,0.5902683848421616,0.3294873434407765,0.002997153911142,0.0519286629391968,0.0740105032895658,0.0024933013332528,5.62911331552874e-05
2048,0.0043386325020043,0.0024760370048677,2.3249906425617475,0.3978662552062054,0.2539657035577519,0.465936343515984,0.0039652251002989,1.2399892832451411,0.0540994221944248,0.0094596805915867,0.0216144437458561,0.8363962842188813,0.1349595663989493,0.0001629559127286,3.77632671070119e-07,0.0735157636933415,1.0338265217976377,1.8273949237851465e-05,0.8990531024768218,4.588951481829689e-05,0.484206623595626,6.430682450273025e-05,0.0002139339143152,0.5208553888182854,0.2285539611043154,0.491388895731261,0.2639777063284767,0.0012717423379327,0.03988464855667,0.0583968268339501,0.0014764512835573,2.0695554699404483e-05
2049,0.0027801125520174,0.0017177407130153,1.9747128104220248,0.3349469258447292,0.2102356123282124,0.3826120467134653,0.0025051367275751,1.1257086199498476,0.0334635674271876,0.006178033945387,0.016681793907626,0.8055773693821218,0.0963028083660516,3.897379296726764e-05,1.4310778214657565e-07,0.0603667488432443,0.8637000468922875,6.026907690683214e-06,0.7503647639952142,2.467676517499594e-05,0.4418851355335513,1.787550810164215e-05,4.382143757861441e-05,0.4466256214245975,0.1720909105066103,0.4042139474315453,0.2059997443646821,0.0004749256617563,0.0301487005455327,0.0454846103587569,0.0008510468641261,6.936865048628885e-06
2050,0.0017443732361639,0.0011796590517544,1.666076096178282,0.2755471904607608,0.1688705571546308,0.3084475804408784,0.001547614794532,1.0186141896806409,0.019503767299078,0.0039413071405313,0.0127461615450397,0.7710071295225365,0.0653864529780638,7.887236854597014e-06,5.225205170914098e-08,0.0491096774513647,0.7270180619669314,1.7965309967937566e-06,0.6352954779753495,1.3030046953927106e-05,0.3996626178211542,4.362536205461774e-06,7.181506734753095e-06,0.3812105594998744,0.1236687298570114,0.3279777381341023,0.1559314946963009,0.0001537456820886,0.0224122188336831,0.0349624348173902,0.0004770146537271,2.103562711783264e-06
