node,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
LU,1.0,1.000001103832678,1.000002207665356,1.0000033114980336,1.0000044153307115,1.0000055191633894,1.0000065310100108,1.0000075428566324,1.0000085547032538,1.0000095665498752,1.0000105783964963,1.000011590243118,1.0000126020897393,1.000013613936361,1.000014625782982,1.0000156376296037,1.000016899152664,1.0000181606757244,1.0000194221987848,1.0000206837218453,1.0000219452449055,1.0000232067679662,1.0000244682910264,1.000025729814087,1.0000269913371471,1.0000282528602078
LV,1.0,1.0070712823128365,1.0141425646256723,1.0212138469385086,1.0282851292513449,1.0353564115641811,1.0388586004974607,1.0423607894307405,1.04586297836402,1.0493651672972997,1.052867356230579,1.0563695451638588,1.0598717340971384,1.0633739230304178,1.0668761119636976,1.0703783008969772,1.0738808549295544,1.0773834089621313,1.0808859629947083,1.0843885170272858,1.087891071059863,1.09139362509244,1.0948961791250171,1.0983987331575944,1.1019012871901712,1.1054038412227485
NL,1.0,1.0004614726656458,1.0009229453312911,1.0013844179969371,1.001845890662583,1.002307363328229,1.002427316253424,1.002547269178619,1.0026672221038142,1.0027871750290096,1.0029071279542046,1.0030270808793995,1.0031470338045951,1.0032669867297903,1.0033869396549857,1.0035068925801809,1.0036600076438436,1.003813122707506,1.003966237771169,1.0041193528348316,1.0042724678984942,1.004425582962157,1.0045786980258196,1.0047318130894822,1.0048849281531451,1.0050380432168078
NO,1.0,0.996175436291183,0.9923508725823658,0.9885263088735484,0.9847017451647316,0.9808771814559144,0.9865498231961488,0.992222464936383,0.9978951066766174,1.0035677484168517,1.009240390157086,1.0149130318973203,1.0205856736375547,1.0262583153777889,1.0319309571180233,1.0376035988582577,1.045504955580501,1.0534063123027442,1.0613076690249872,1.0692090257472306,1.077110382469474,1.0850117391917171,1.09291309591396,1.1008144526362034,1.1087158093584468,1.1166171660806898
PL,1.0,1.0106288142280868,1.0212576284561736,1.0318864426842609,1.0425152569123477,1.0531440711404343,1.0642858046109311,1.0754275380814282,1.0865692715519253,1.097711005022422,1.1088527384929192,1.1199944719634165,1.1311362054339131,1.1422779389044102,1.153419672374907,1.164561405845404,1.1757347511419292,1.186908096438454,1.1980814417349792,1.209254787031504,1.220428132328029,1.231601477624554,1.2427748229210789,1.253948168217604,1.265121513514129,1.276294858810654
PT,1.0,1.0032066946044094,1.0064133892088187,1.009620083813228,1.0128267784176372,1.0160334730220466,1.0199139966587123,1.023794520295378,1.0276750439320437,1.0315555675687094,1.0354360912053748,1.0393166148420403,1.0431971384787062,1.047077662115372,1.0509581857520376,1.0548387093887033,1.0588469970924388,1.0628552847961743,1.06686357249991,1.0708718602036456,1.074880147907381,1.0788884356111168,1.0828967233148523,1.086905011018588,1.0909132987223236,1.0949215864260593
RO,1.0,1.0037255485390073,1.0074510970780144,1.0111766456170217,1.0149021941560288,1.018627742695036,1.0132056810305958,1.0077836193661556,1.0023615577017155,0.9969394960372752,0.9915174343728352,0.9860953727083952,0.9806733110439548,0.9752512493795148,0.9698291877150744,0.9644071260506344,0.9589879307721316,0.9535687354936287,0.948149540215126,0.942730344936623,0.93731114965812,0.9318919543796174,0.9264727591011144,0.9210535638226116,0.9156343685441088,0.910215173265606
SE,1.0,1.0005584078784504,1.0011168157569008,1.0016752236353512,1.0022336315138016,1.002792039392252,1.006571227934451,1.01035041647665,1.0141296050188489,1.0179087935610478,1.0216879821032467,1.0254671706454457,1.0292463591876446,1.0330255477298436,1.0368047362720425,1.0405839248142414,1.044929854382726,1.0492757839512106,1.053621713519695,1.0579676430881797,1.0623135726566642,1.0666595022251488,1.0710054317936333,1.075351361362118,1.0796972909306024,1.084043220499087
SI,1.0,1.0018938730430182,1.0037877460860365,1.0056816191290547,1.0075754921720732,1.0094693652150917,1.0086855504675871,1.0079017357200832,1.0071179209725794,1.0063341062250752,1.0055502914775714,1.0047664767300672,1.0039826619825631,1.0031988472350593,1.0024150324875551,1.001631217740051,1.0009850831788965,1.000338948617742,0.9996928140565872,0.9990466794954328,0.998400544934278,0.9977544103731234,0.9971082758119688,0.9964621412508144,0.9958160066896596,0.995169872128505
SK,1.0,0.9982752237993572,0.9965504475987144,0.9948256713980718,0.9931008951974292,0.9913761189967862,0.9877108123313056,0.9840455056658248,0.980380199000344,0.9767148923348632,0.9730495856693824,0.9693842790039016,0.9657189723384207,0.96205366567294,0.9583883590074592,0.9547230523419784,0.9510580564549838,0.9473930605679892,0.9437280646809943,0.9400630687939996,0.9363980729070048,0.9327330770200102,0.9290680811330154,0.9254030852460208,0.921738089359026,0.9180730934720313
UK,1.0,1.00107535668033,1.0021507133606595,1.0032260700409892,1.0043014267213188,1.0053767834016487,1.006356579897755,1.007336376393861,1.0083161728899672,1.0092959693860732,1.0102757658821797,1.0112555623782855,1.0122353588743915,1.0132151553704978,1.0141949518666038,1.01517474836271,1.0161614790358606,1.0171482097090112,1.0181349403821618,1.0191216710553126,1.020108401728463,1.0210951324016135,1.0220818630747643,1.023068593747915,1.0240553244210655,1.025042055094216
