year,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
2040,0.07444300758420395,0.03201127032222198,4.953780008210927,0.04842253850922987,0.6036942911252406,1.3769983906464036,0.12259071482361562,0.07343788096246619,1.998539048048513,0.9707469472613667,0.22189633951686624,0.5038744684923584,0.1298449751992502,0.9105049562551325,0.6435709403786654,0.002607271185556458,0.13352507755369314,0.2641374450336231,0.008399067418451906,4.282236899321307,0.0034181943176851974,3.622663639714067,0.9232264916474631,0.042682226587500406,0.2088525163177269,1.8731026203889067,0.7191539614072435,1.584634040745197,0.27695451420191974,0.10584950536026903,0.9702894695258937,0.009137447591700733
2041,0.05579340549058611,0.024090376389313387,4.822923645248929,0.03406658283192026,0.5574657076539945,1.2573182667627263,0.10180560744256098,0.054681298278161594,1.9611592440136616,0.962396489069483,0.18737009568397814,0.4299856422070529,0.10062075716478551,0.8522744793590485,0.5666543456990831,0.001045273443397655,0.08307947385107718,0.23132146793131889,0.004749162084565658,3.6903277933034646,0.0021241744241515723,3.291646110746569,0.8504597376941573,0.02529933913181119,0.13497474579756133,1.6127648466190734,0.670155477324583,1.4236007762331206,0.23737701490752708,0.07605611641825936,0.8623302919302136,0.0051419169096763315
2042,0.0410501120396583,0.01794528167323422,4.59803526748342,0.023411293423418786,0.5144372802628508,1.1328295990401376,0.08382156699886312,0.039938015748953504,1.8989215648249511,0.9521968332910044,0.15634300003424678,0.35701740883749006,0.07645304222142105,0.7912458706852498,0.49315558796874753,0.00035284387876957185,0.04753440964517115,0.20108371002713735,0.0025751144061190593,3.103365989032549,0.0012965389022432233,2.9177337324281605,0.7838525728855982,0.014038610973591745,0.07946521783372236,1.3739817743954665,0.6158740534210901,1.2631082517826164,0.20123896043240427,0.05235363321059727,0.7584039385985188,0.0027801143784695515
2043,0.029639551686350334,0.013232090238036098,4.2941786961185375,0.015710594903394732,0.47265372787131127,1.007787206543818,0.06841395461638315,0.028602698514239973,1.8150792730439855,0.9398708732676523,0.12884507384257807,0.2874927620009739,0.05692620056590173,0.7279170655275103,0.4228245559899454,0.00010051416638002524,0.024766498539187484,0.1734771210350551,0.0013307324991057182,2.5574861054368903,0.000777260540027876,2.529535391232338,0.7233751227129985,0.007234553481358239,0.04205445535009752,1.1635779311697358,0.5564238538456143,1.1077581262749747,0.16869422789138802,0.0342323470089125,0.6599012266684748,0.0014367571838442054
2044,0.02099502223435914,0.00965791175753712,3.9312286677279857,0.0102916577714822,0.43069626508360564,0.8856497932459839,0.05534451551638839,0.020079343739524743,1.714077288333903,0.9251305562247242,0.10481919398390288,0.22375476056062443,0.04151664868995226,0.6628069415803042,0.3557667255772828,2.595805581010763e-05,0.011632389789406103,0.14850428040514782,0.0006506544603847831,2.0769435916587478,0.00045763312323706057,2.152446462043517,0.6684636595713115,0.0034323748979864233,0.019729181928613202,0.9839525999099984,0.49255936133024564,0.9610097764156635,0.13979013274601607,0.021046307920347597,0.567513011218564,0.0007049428855882417
2045,0.01458532878962751,0.006977813660865228,3.531573067722098,0.006578781109086017,0.3877673980320113,0.7689868880065192,0.04436936763190162,0.013812251622348254,1.6010421328319933,0.9076848150337637,0.0841315003541049,0.1677014483863124,0.02964302180148196,0.5964959831961809,0.29250893527716276,7.249721585991964e-06,0.0048744597041531,0.1261232261230862,0.0002986620470580235,1.673539992569379,0.00026461989104498184,1.8058266236052616,0.6181941934493651,0.001486075234163746,0.008088364118735657,0.8339251076066504,0.42568561698787943,0.8251596216279408,0.11447642261766192,0.012026925162746439,0.48153041478982755,0.0003258290051552702
2046,0.009934416040795712,0.004990467163351148,3.1176880644501717,0.004101908557873987,0.3436854948747897,0.6595306143943004,0.035243649221751834,0.009306772540034898,1.4812300335985107,0.8872499822252072,0.06658327956292663,0.12056885751825741,0.02071198246169622,0.5296670134204176,0.23392806847753447,2.4906178288568833e-06,0.0018034300417584894,0.10622767524861804,0.00012767994139729793,1.348207357759168,0.00015026802258556664,1.501666690934573,0.5714599328488861,0.0005822537476976688,0.0028558988311943438,0.7099183301118853,0.35778210496654494,0.7014500722687287,0.0926180344295062,0.0063085373238250175,0.4021164612633307,0.00014069990289305897
2047,0.006632322300887311,0.0035330732669736067,2.7099523536947996,0.00249330133325286,0.2988168326628323,0.5583278173146876,0.027732795266635784,0.006140334547829849,1.3595155309255629,0.8635628389743624,0.051928662939196873,0.08280998268381903,0.014155818132051957,0.4631364852709959,0.18107728545380192,9.661484678785696e-07,0.0005829799751866293,0.08874478995708662,5.043993093515997e-05,1.0939239254660547,8.379825702221516e-05,1.2447302041492885,0.5271342337163722,0.00020488889235353863,0.0008555216835509814,0.6071840993599313,0.29123079720130673,0.5902683848421616,0.07401050328956586,0.0029971539111420652,0.3294873434407765,5.6291133155287395e-05
2048,0.0043386325020043975,0.002476037004867746,2.3249906425617475,0.0014764512835573952,0.25396570355775194,0.46593634351598406,0.021614443745856155,0.003965225100298974,1.2399892832451411,0.8363962842188812,0.03988464855667008,0.05409942219442485,0.009459680591586785,0.39786625520620544,0.13495956639894935,3.77632671070119e-07,0.0001629559127286757,0.0735157636933415,1.8273949237851465e-05,0.8990531024768217,4.588951481829689e-05,1.033826521797638,0.484206623595626,6.430682450273025e-05,0.00021393391431522225,0.5208428982096973,0.22855396110431542,0.49138889573126093,0.058396826833950144,0.0012717423379327158,0.2639777063284767,2.0695554699404483e-05
2049,0.002780112552017401,0.0017177407130153633,1.9747128104220248,0.0008510468641261081,0.21023561232821245,0.3826120467134653,0.016681793907626013,0.0025051367275751553,1.1257086199498476,0.8055773693821218,0.03014870054553273,0.033463567427187695,0.0061780339453870485,0.3349469258447291,0.0963028083660516,1.4310778214657563e-07,3.8973792967267635e-05,0.06036674884324431,6.026907690683214e-06,0.7503647639952142,2.4676765174995945e-05,0.8637000468922875,0.44188513553355135,1.787550810164215e-05,4.382143757861441e-05,0.446612133689183,0.17209091050661032,0.40421394743154526,0.045484610358756915,0.0004749256617563171,0.2059997443646821,6.936865048628886e-06
2050,0.0017443732361639948,0.0011796590517544913,1.6660760961782821,0.0004770146537271548,0.16887055715463084,0.30844758044087844,0.012746161545039754,0.0015476147945320622,1.0186141896806409,0.7710071295225365,0.022412218833683165,0.0195037672990781,0.003941307140531388,0.27554719046076087,0.06538645297806389,5.225205170914099e-08,7.887236854597014e-06,0.049109677451364755,1.7965309967937566e-06,0.6352954779753495,1.3030046953927106e-05,0.7270180619669315,0.3996626178211542,4.3625362054617745e-06,7.181506734753096e-06,0.38119657655640427,0.12366872985701147,0.32797773813410225,0.03496243481739023,0.00015374568208867027,0.15593149469630097,2.103562711783264e-06
