node,demand
AT,0.23579716880412
BE,0.6801210362196036
BG,0.5438204974221148
HR,0.3261924477734592
CZ,0.1699439054444108
EE,0.0970096460245178
FI,0.1690861809374964
FR,0.7272182953808748
DE,1.5578191332404323
EL,0.0800152554800767
HU,0.2952612494187254
IT,0.2917370376795719
LT,0.7469799391856357
NL,1.4827605750024846
NO,0.5314549280961327
PL,1.7316541323735253
PT,0.0604688394141012
RO,1.058608910997476
SK,0.2685035037882535
ES,0.6517011994712245
UK,0.5353233021498942
