year,AT,BE,BG,HR,CY,CZ,DK,EE,FI,FR,DE,EL,HU,IS,IE,IT,LV,LI,LT,LU,MT,NL,NO,PL,PT,RO,SK,SI,ES,SE,CH,UK
2030,0.2800744175160966,0.3108066919380681,0.216982497258827,0.2561729512272463,0.2243124791008622,0.1644603546652494,0.2798643857609911,0.2618365902915676,0.0995914735041338,0.2729435837191762,0.32300440436167,0.283130502056452,0.1524789639029,3.0844954886081086,0.2777648670325132,0.0,0.2184119856275478,0.2803545213226947,0.1612270230485813,0.0857801593209282,0.1246840958435167,0.1156283372567197,2.2754696615759262,0.145423144968229,0.1094124105101902,0.1401434723967067,0.1631700603616299,0.0,0.0,2.1212384774792272,0.2797183019796898,0.27897363762869
2031,0.3469622743381728,0.3794386854966991,0.2811591298832779,0.3327800388263116,0.2997087287794255,0.250543389690769,0.3467562170803127,0.3357846360515298,0.1069300414951312,0.3389003198404282,0.3880123332063812,0.3616140016862424,0.2320231279488767,2.919511548471108,0.3468757566421626,0.0,0.2820063533260342,0.3477866911513747,0.2137653484807679,0.1973931224248045,0.1344203511032898,0.2079897864216336,2.2015871477829494,0.2209032735370095,0.1172351250833895,0.2133418102849241,0.2483766019231878,0.0,0.0,1.9910002747241515,0.3466908862170339,0.3461846534436962
2032,0.4108231514023206,0.4419939712918124,0.3472063020739805,0.40996925420005,0.3797841922161631,0.3359810884584344,0.4106483102588057,0.4089396020272141,0.1856238427328098,0.4024298827385951,0.4556485579424292,0.4379915378782439,0.3134070795137182,2.709357380302743,0.413357913403374,0.0,0.3469937250918592,0.4123570240566778,0.2720342102727583,0.3035920221223132,0.2012137014860295,0.2980497425372965,2.0981930131694586,0.2979343941673179,0.1912085757756145,0.2901723714062215,0.3330995449906828,0.0,0.0,1.8483652642792003,0.4107084053987108,0.4106404534781457
2033,0.4825622545334541,0.5111140791586043,0.4173042018573546,0.4884325047811055,0.4646554027040258,0.4217266006593523,0.4824302897097219,0.4826641814492594,0.2629057478157631,0.4742216148146366,0.5323068960602979,0.5132524021777205,0.3979352645139044,2.465355607865695,0.4868157521276683,0.0,0.4156926367462845,0.484844354624607,0.339370662372514,0.4197654416137431,0.2708981080259942,0.399297124605235,1.970210901325073,0.3781421021124915,0.2656457850340534,0.3721479553159797,0.418364569543013,0.0,0.0,1.7025770621398175,0.4826276312014357,0.4830921153782054
2034,0.5784226469183419,0.6054213463756679,0.4950127855227277,0.5699273314906169,0.5550963280025359,0.5338635460857425,0.5783229151575043,0.5595118474997667,0.3719668095413101,0.5701660327305778,0.6131831614990056,0.5895007380845788,0.5089345896446896,2.1991807083331043,0.5824382132543571,0.0,0.4919184603942774,0.5813091637275217,0.4205470246284379,0.5287810782237775,0.370792177289188,0.5000529971160727,1.8224800472083968,0.4841901738331921,0.3714740799013169,0.4800686557454255,0.5300011328721799,0.0,0.0,1.5611256188770943,0.5786240532853355,0.5795483401003234
2035,0.6729698669602248,0.6955802865859496,0.5792716079934377,0.6503395965176006,0.6458098565216333,0.6456702311219966,0.6729127586471579,0.6364364669769315,0.4860403719675214,0.665641015969118,0.6936702910035243,0.6628026116767834,0.6232278678557593,1.90164618056208,0.6770090360656095,0.0,0.5750268428474414,0.6761711531895042,0.5164668438302342,0.6660321411950936,0.4811156750303753,0.6284245669638647,1.641907244015355,0.595533293716284,0.4844869827816031,0.5945769411650755,0.6418121332730579,0.0,0.0,1.4143073109627993,0.6732874554893247,0.6745870445583498
2036,0.7634313001055226,0.7782525251981601,0.6740504275327394,0.7309984405939389,0.7364618115862893,0.759420344028568,0.7634241999902174,0.715903393168577,0.5980296091386582,0.7580667914113999,0.7733671021150169,0.7349813144388854,0.7426438414549144,1.5926585856530318,0.767784757201736,0.0,0.6694650559650159,0.7664511935032919,0.6318209576265054,0.7903032948519992,0.5972418086877052,0.7539458308333359,1.438980327213521,0.7160531419028837,0.5983432120962893,0.7181776885017808,0.7561841820777552,0.0,0.0,1.270076247761594,0.7638153157884205,0.7652700613044948
2037,0.8769537740949902,0.8851915702112164,0.8273018795464095,0.8634289479473076,0.8668881455809323,0.8759953077432533,0.8769618291313725,0.8543676470176859,0.7881734822576895,0.8738427206615261,0.8844672154701625,0.8666693083046368,0.8671812023028289,1.2859896524873626,0.8793566856008417,0.0,0.8243678830781204,0.8789667853546521,0.8017952684375156,0.9005597176012606,0.7836140701496616,0.876590639806652,1.2205045528183982,0.8486476214653806,0.7870457484205114,0.8518666175717474,0.87406426610557,0.0,0.0,1.1302154676724567,0.8772312474540194,0.8782823676499477
2038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2039,1.113864199378093,1.1020749991788452,1.1883332404367806,1.1334291201487914,1.1279914597956398,1.2818372664358708,1.1138382596247696,1.146858675414062,1.205206481917918,1.1182361456351269,1.123633212512469,1.1281373517513218,1.2705160659670849,0.7398335248448992,1.111519695470602,1.9844914374956748,1.1923443836167398,1.110678549630033,1.2206643833324833,1.0816957710273336,1.223736896101986,1.117255494884344,0.7811600963859281,1.2943813676495193,1.210670824175052,1.2750483273931237,1.2818708385688005,1.985347441962176,1.98510523031167,0.8730538246181466,1.113404827516589,1.111606117508351
2040,1.3269959326485017,1.3170790959678589,1.4719706594373128,1.351575977969932,1.3220780802509828,1.7054275843165518,1.3267928530025073,1.3900224051242172,1.447552348599724,1.3338486100893574,1.2680115774623646,1.3536563627396108,1.6662163753688908,0.5201346952636952,1.3136318282860904,3.1080975995889197,1.4814190079634173,1.3190308624382214,1.5186028747261242,1.1494685619251743,1.4901683351102228,1.2314213902333055,0.5803773769376631,1.7216925968658323,1.4592086093533472,1.6699939850186147,1.7035701017670954,3.1118451942835814,3.1106071326866327,0.7546394269936472,1.3255743151049133,1.3205367526953569
2041,1.537343640740571,1.5241539650143006,2.0605307880815515,1.8929663611653236,1.7791240031484257,2.228938520551954,1.5369417397121772,1.982728279139028,1.6915676819802934,1.5481081675580903,1.4094489537870436,1.9507648247168847,2.152888120920588,0.3471101618998707,1.5156784645732435,4.27106410277028,2.078162751472409,1.5232976165872574,2.0422292773386106,1.2087387224340458,1.7739310523656624,1.3472432984286673,0.4090459379721085,2.2515982492548803,1.7135217514604697,2.1596823065473183,2.223543671076456,4.281462937015334,4.277582410121875,0.6480286993410802,1.5347449370738566,1.525592165014245
2042,1.7336563606085116,1.7115688818089556,2.7047231194309327,2.480171793406248,2.287952971237857,2.749946497549516,1.733040135641274,2.617816352784061,1.925304056729898,1.749779191059771,1.5375645423423847,2.5844458891478843,2.64104367511046,0.2171841030349369,1.7052513627674573,5.398950724507765,2.725512506250832,1.7124366006204006,2.608923298242564,1.2518647424124765,2.0617195534586594,1.4546197846547018,0.2695939408328972,2.7994273967226784,1.960791764364681,2.667438775713189,2.74015987466891,5.421784330207385,5.412365183272252,0.5485899073315242,1.7296937200399365,1.7156938956319046
2043,1.920283784818157,1.8834014149924243,3.374559761476726,3.0753066069960284,2.825267979743716,3.3129278945331726,1.919440746607428,3.254207752902757,2.1537914060975907,1.9433093619247783,1.656756749928804,3.2082586630558554,3.1710395358254897,0.1272245140588124,1.885493590578464,6.692114701379848,3.3893919808021726,1.890958411486842,3.197711808371781,1.3727217309590596,2.357268955699785,1.6264147079311142,0.1654852123288232,3.4043631003250616,2.205233304253003,3.23043032704511,3.2967943127392685,6.735492995519993,6.716017946080873,0.4594000649009375,1.914781642665094,1.8953454292101095
2044,2.113348625460429,2.0570169650898413,4.125817641856384,3.734576704304158,3.4416570640642115,3.896903425314621,2.11225390499766,3.953700365492439,2.385631109664128,2.1447398671996103,1.773535865473101,3.886860895360281,3.727143327052908,0.0696355786344189,2.07085434135622,7.983809817511127,4.122766078690678,2.075010277091585,3.852638903141214,1.486278681560409,2.6683631609667318,1.7984171097965345,0.0940832576025061,4.054474923564699,2.454846839773592,3.839084471644648,3.872555194665655,8.0587126807184,8.022582810607881,0.3819087590371556,2.106092884590752,2.080671061904221
2045,2.288138073208458,2.206808301272161,4.896197793140878,4.389106358064771,4.081685299130919,4.507858236607316,2.286784835956209,4.643759814857596,2.602982553974966,2.329464066459911,1.874710511531509,4.542590459135984,4.313023503215835,0.035097268590827,2.2373598122205487,9.31642643238647,4.85969994128517,2.2403095224012195,4.5276222244610285,1.5816064230885951,2.9731253869776166,1.9564409966669305,0.0485913846259858,4.751528176482462,2.690568126174536,4.493817455994795,4.472978445106318,9.43601379521634,9.37465304463632,0.3127089035480169,2.2789924457430706,2.2474167851138414
2046,2.4513882653478034,2.339879700261274,5.718009533093855,5.065784562485447,4.766803163046928,5.157000989973271,2.4497633833650205,5.356406184857439,2.816471522101112,2.504320835282491,1.9665048887683352,5.207288408104695,4.939727871819476,0.0162071896683593,2.391199078840569,10.608894112281888,5.631412790879348,2.393534354149476,5.257472539137512,1.6640633415354174,3.279871587417461,2.1053867272771285,0.0225427376805991,5.511365189620114,2.9223912442482067,5.208076719794454,5.109422818283261,10.788945844167348,10.691471270135931,0.2530809577106163,2.4401886519838403,2.4023095615819123
2047,2.612743677703543,2.46603974711317,6.608630447784021,5.76820571561924,5.498790663432716,5.839666233190921,2.610819780518847,6.099011228243038,3.033721971912348,2.679193150550951,2.0569344247079258,5.883624946348232,5.603710330830532,0.0068072558785179,2.541380549385232,11.903676937160494,6.455039567973524,2.5439874506215627,6.072872376217777,1.7407545911089737,3.596742535793401,2.2527658964063546,0.0092538738375851,6.341708199664563,3.158412355901186,5.985744600437924,5.777752909993116,12.16297057217255,12.015856799766794,0.2031842291873984,2.5992512084343717,2.5547314651699238
2048,2.7521670077057427,2.5671445031078326,7.5295426578620175,6.45182563386137,6.22764787702202,6.515640926831081,2.749919937729944,6.830079767472948,3.231084309505356,2.8335279012903034,2.1305386196179428,6.528590997367592,6.262368234790809,0.0025452729105424,2.668022096640319,13.109818854793495,7.295927648251455,2.6719113125908827,6.952498420208165,1.799019028263273,3.893774468338259,2.3806339478491245,0.0032596176013262,7.205366629695369,3.374070107287625,6.7848556176641095,6.438431123545661,13.466727615203308,13.255713063757874,0.1605311949008427,2.7361993255010324,2.684883142447579
2049,2.8788081054408967,2.6529511048262155,8.514286856534383,7.133069558077865,6.9584577901302005,7.2071031018917875,2.8761940561821,7.573726250960743,3.4183390122314226,2.976569852942656,2.1951327451334874,7.16217160447803,6.930579539477719,0.0008367866865955,2.7797560677298687,14.264532152949489,8.192409632688795,2.7859233404997656,7.941161973225311,1.84601514662944,4.180433324530618,2.4963506569597462,0.0009627989395985,8.132394209705565,3.5798266217610504,7.625125933349902,7.11330895510612,14.738207257748623,14.44782467042186,0.1252651670862992,2.860088861549754,2.8014313413881453
2050,3.004339436290766,2.735172925431731,9.614620757374684,7.839415095535363,7.706812309933749,7.947452022773924,3.0012874183423244,8.367041917333362,3.6085964994106527,3.120287117577601,2.259952982418921,7.81510916068411,7.63204234216738,0.0002384243399168,2.88762549319672,15.425153845790186,9.200990389797257,2.896917522164164,9.098171064468945,1.8900995253517725,4.471523840339379,2.609828056732012,0.0002322363106885,9.166500912255444,3.790032725596371,8.537988071861477,7.834445585371188,16.035726860368563,15.649340472862626,0.0968975610756636,2.9824484442367223,2.9153314017200858
