time,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
4511,0.0681599892111567,0.1313882961028735,0.139800185958387,0.0291230238982114,0.0909674352341336,0.1412992419696279,0.2419473256699791,0.1128297775673774,0.0690816402813316,0.1787288952312055,0.1823467681493758,0.1761279837881113,0.0430641263882851,0.1499388132038218,0.0282435358760194,0.110679198238787,0.1658048541745246,0.1397948698211394,0.1607107523444899,0.1879204118069938,0.1393598931477075,0.2613428618487193,0.087461692938129,0.1674423985280921,0.2610785343699698,0.0336255153183021,0.1207595297734376,0.0755122814384278
4512,0.0659487375536062,0.1136953397262404,0.1343333165632702,0.0259077752966297,0.084224063793063,0.141777725251782,0.227839216299429,0.0874891953622048,0.0749533844898234,0.1840540022280448,0.1836474207673284,0.1712424259854777,0.0425602010369551,0.1656640549092227,0.0249961049814587,0.1006970117791505,0.164548542236931,0.1501132135486944,0.1820044184941941,0.1975465213416919,0.1300604316445711,0.2544409965279427,0.0811047643575528,0.1718021997494457,0.2670907589946836,0.024968914039193,0.1281291758354858,0.0684302015893583
4513,0.0743565210680802,0.1046191611006418,0.1180983101013653,0.0227840330555707,0.0811439620258736,0.1504318583379379,0.2243993864999752,0.074401566078511,0.0786637809056484,0.1762803610533373,0.1801440746222927,0.1657505975068836,0.0454521905146703,0.15121496263873,0.0238600310633541,0.1039588501150808,0.1840587759781378,0.1610820175042315,0.1902430606016791,0.2000303121707642,0.1209137456562229,0.2573144638298854,0.0751218342497095,0.1739995695298588,0.2731108204459518,0.0338517725676701,0.1279442252153717,0.0654853723034629
4514,0.06971455634106,0.0946167800016746,0.1069269045605258,0.0153756422487175,0.0898445662611947,0.1483281386315237,0.2222592424010619,0.0645796057118895,0.0761236106391961,0.169501638632209,0.1798030170903326,0.1588929270574046,0.0414301672525829,0.1450483999053969,0.0273717191635961,0.0971868213041882,0.193990009147228,0.1589356165553516,0.1748226525361118,0.2001008323421318,0.1136032860103972,0.2580266037207366,0.069979233250872,0.179293226666309,0.2680489284095751,0.0205994675300263,0.1185989964769014,0.0632789647937924
4515,0.0574191369757661,0.0748570433733943,0.1065797163103886,0.0148597999863759,0.0905898757353582,0.1464236921559707,0.2170521637943878,0.0551141067969735,0.0784485336805247,0.1586477039510551,0.1751491108593593,0.1631244887403404,0.0339058444065536,0.136155171625177,0.029179708196877,0.0906416969095363,0.1917760151380281,0.1356145084059203,0.167697730181382,0.2186327512484697,0.1074717094761644,0.2723412391214792,0.0690915846320361,0.1857948954024861,0.2717751125779062,0.0148461093572742,0.1035693900180098,0.061077909272062
4516,0.0428197986867612,0.065454712623511,0.1290179409743055,0.0139578163986615,0.0798370119509308,0.1444738653276462,0.2081184956290913,0.0369047506618138,0.0757462453220558,0.1423831625306933,0.1766892975249358,0.163428828327861,0.0326649789950406,0.137466575185008,0.0314442698318302,0.0945497830191515,0.209754432402645,0.1194826313318889,0.1580546579358303,0.231424145193475,0.1010196215006737,0.2845872148856353,0.0664010925575542,0.1868917370856217,0.2561719613384607,0.0157244330776986,0.0978184035709348,0.0563728568559093
4517,0.0328312231068822,0.0673510072029818,0.1444713968784017,0.0098450515869792,0.0642410608003077,0.1460528548131818,0.2008184080210677,0.0329933624088713,0.0669386419146975,0.1267711222210095,0.1723635122634327,0.1612527068847751,0.0337184129544247,0.1300168389216831,0.0373981125129877,0.0934542975228803,0.2063412769912693,0.1009941158025408,0.1375205766939486,0.2287713966894112,0.0963665916128189,0.2913322652385899,0.0590485388082583,0.2017398492990102,0.2353922376578176,0.0225017439410757,0.0800413693998817,0.0516072647196941
4518,0.0324767397595163,0.0503809329275433,0.2281896326879637,0.0088975652325358,0.0707397169652323,0.1650721745697836,0.2020293237501214,0.0378884348628614,0.052821095852407,0.1166328784926835,0.1678847227672062,0.1410163154678086,0.0430355435675149,0.1347067255559108,0.0352613521278052,0.0777983180158833,0.2064885328021056,0.068828677373578,0.108833938241636,0.2266697804231733,0.1005023175558398,0.3069810233539325,0.0503659607344038,0.2082679042390062,0.2216095137207117,0.0398437415560535,0.0826096294171553,0.0473373106566478
4519,0.0359817592271754,0.0805357483349553,0.2712495175269632,0.0091819381247213,0.0835244917452581,0.192711688558188,0.189682837109682,0.046890358332573,0.049468494723516,0.1033143475342628,0.1657158953335334,0.1302562813657087,0.0431177025231678,0.1335719670896717,0.032874422857063,0.0630077084637962,0.212850892414684,0.0883627371639931,0.1048179666125698,0.2316750127944653,0.1031963247830645,0.3058376735325501,0.0444738440440167,0.1939950594625471,0.2281962262746837,0.0541336464094927,0.0983150125793232,0.0467800995932611
4520,0.0435852905982884,0.1115790013814748,0.2696230962054037,0.0105004601799993,0.1364310341013312,0.1926679511254468,0.1810743317936912,0.052710485477876,0.0541434007067495,0.091372454322852,0.1725115916423638,0.1293467176483145,0.0352806278738986,0.1161752134309879,0.0337348738491402,0.0572911198579973,0.2407023872530356,0.10174300740342,0.0930699056140259,0.2263475959882526,0.1079343799756594,0.3216798693142059,0.0463988962412448,0.1847186553338178,0.2599709682778125,0.0624877110593225,0.1189864651725449,0.0477440589453616
4521,0.0629536196402523,0.1444515630284319,0.2589778676344748,0.0158441591946336,0.2026919553281494,0.1959131573756479,0.1723908064575167,0.0535050932152001,0.060356350974906,0.084032997195471,0.1836878428524126,0.1349964688782661,0.0366137614268254,0.0949583460461246,0.0331217582015956,0.0553593995355109,0.2603238870357049,0.0994137693409082,0.0821650702332683,0.2315441274259083,0.1133518772344286,0.3412041991658308,0.0486021538176692,0.1742963051538406,0.2636252213214652,0.0592602647842579,0.1325288372479191,0.0474390502107859
4522,0.0437198353765894,0.1076970240727393,0.1689348343171814,0.0148464410182611,0.1324399813330914,0.1683337176081417,0.1860093932508559,0.0826288488632671,0.0611668315051124,0.0832083271823032,0.1678103004934694,0.1375862417962265,0.031086423673095,0.0788142963704052,0.0437439184113091,0.0607585309869799,0.247932218523675,0.0979159653747367,0.0825825104063762,0.2148285458550231,0.1202176941871836,0.291024088670806,0.0318089277518505,0.1313967037241903,0.2450607041963029,0.0504684466224459,0.1416952247101967,0.0389691838325063
4523,0.0652323557654212,0.1164186675264751,0.1753522631089652,0.0275050531971134,0.1410455478133397,0.1712969675588459,0.1790477426142821,0.0849758760062945,0.072532151592109,0.094541452386514,0.1813520977817816,0.1299688253926915,0.0403096346484446,0.0768764199863032,0.0446039174000949,0.0631851297390731,0.2776491679163158,0.0831936938906908,0.0937096350812367,0.2295812275169025,0.1265394000241729,0.3180045356470441,0.0472906914331995,0.1304171280838043,0.2629170583153996,0.0584632042944343,0.1616057368534495,0.03614839717108
4524,0.0819913907073541,0.1381043195603104,0.1739476642790397,0.044025874255883,0.15373165318818,0.1731862900529344,0.1866653760455265,0.1119225440348659,0.0851313190847185,0.1019520119113509,0.1940404276812181,0.1229576310203528,0.055797004826421,0.0727367812621049,0.0514666635816187,0.0710604290287803,0.2852302197209435,0.0878460574790764,0.0911402000280753,0.2354144360301078,0.1320058532522568,0.3581990549344542,0.0802633912954095,0.1303213387785865,0.2802965329574408,0.0585504488302575,0.163007652415861,0.0358890095705597
4525,0.0935565750675166,0.1455030535038735,0.1876262361630557,0.0330476634213625,0.1696472947691567,0.1755260679740132,0.1915243669913896,0.1076128473656739,0.0940374687367516,0.1217078856461491,0.2010193707440798,0.1299550560460745,0.0646500278533225,0.0829041272199715,0.0643105195681802,0.0723476588921915,0.3026331792815215,0.1038112910696402,0.1048391872731122,0.2464144569657238,0.1339116088671682,0.3857550319330351,0.1125293805095457,0.1273652437295311,0.2895826920702059,0.0564882794930336,0.1795385451545551,0.0388227631658361
