year,AT,BE,BG,HR,CY,CZ,DK,EE,FI,FR,DE,EL,HU,IS,IE,IT,LV,LI,LT,LU,MT,NL,NO,PL,PT,RO,SK,SI,ES,SE,CH,UK
2040,0.07444300758420395,0.03201127032222198,4.953780008210927,0.9105049562551326,0.6036942911252406,1.3769983906464036,0.07343788096246619,1.998539048048513,0.5038744684923584,0.1298449751992502,0.12259071482361561,0.9707469472613668,0.6435709403786654,0.13352507755369314,0.002607271185556458,0.2641374450336231,3.622663639714067,0.008399067418451906,4.282236899321308,0.0034181943176851974,0.9232264916474631,0.042682226587500406,0.20885251631772686,1.8730798553741286,0.7191539614072435,1.584634040745197,0.9702894695258937,0.10584950536026903,0.22189633951686624,0.27695451420191974,0.048422538509229875,0.009137447591700735
2041,0.05579340549058611,0.024090376389313387,4.822923645248929,0.8522744793590487,0.5574657076539945,1.2573182667627263,0.054681298278161594,1.9611592440136618,0.4299856422070528,0.10062075716478551,0.10180560744256097,0.962396489069483,0.5666543456990832,0.08307947385107718,0.001045273443397655,0.23132146793131889,3.291646110746569,0.004749162084565658,3.690327793303465,0.0021241744241515723,0.8504597376941572,0.025299339131811194,0.13497474579756133,1.6127494539776273,0.670155477324583,1.4236007762331209,0.8623302919302137,0.07605611641825935,0.18737009568397814,0.23737701490752708,0.03406658283192026,0.0051419169096763315
2042,0.0410501120396583,0.01794528167323422,4.59803526748342,0.7912458706852499,0.5144372802628508,1.1328295990401378,0.039938015748953504,1.8989215648249513,0.35701740883749,0.07645304222142105,0.0838215669988631,0.9521968332910044,0.4931555879687475,0.04753440964517115,0.00035284387876957185,0.20108371002713735,2.9177337324281605,0.0025751144061190593,3.1033659890325493,0.0012965389022432231,0.7838525728855982,0.014038610973591745,0.07946521783372235,1.3739730477514125,0.6158740534210901,1.2631082517826167,0.7584039385985187,0.05235363321059727,0.1563430000342468,0.20123896043240425,0.02341129342341879,0.002780114378469551
2043,0.029639551686350334,0.0132320902380361,4.2941786961185375,0.7279170655275103,0.4726537278713112,1.007787206543818,0.02860269851423997,1.8150792730439855,0.2874927620009739,0.05692620056590173,0.06841395461638314,0.9398708732676523,0.42282455598994545,0.024766498539187484,0.00010051416638002524,0.1734771210350551,2.529535391232338,0.0013307324991057182,2.5574861054368903,0.000777260540027876,0.7233751227129985,0.007234553481358239,0.04205445535009752,1.16357497476317,0.5564238538456143,1.1077581262749747,0.659901226668475,0.0342323470089125,0.12884507384257807,0.16869422789138802,0.015710594903394732,0.0014367571838442054
2044,0.02099502223435914,0.00965791175753712,3.9312286677279857,0.6628069415803043,0.43069626508360564,0.885649793245984,0.020079343739524743,1.7140772883339033,0.2237547605606244,0.04151664868995226,0.05534451551638839,0.9251305562247243,0.3557667255772828,0.011632389789406103,2.595805581010763e-05,0.14850428040514782,2.1524464620435166,0.0006506544603847831,2.0769435916587478,0.00045763312323706057,0.6684636595713115,0.003432374897986423,0.019729181928613202,0.9839544470635614,0.49255936133024564,0.9610097764156637,0.5675130112185641,0.021046307920347597,0.1048191939839029,0.13979013274601604,0.0102916577714822,0.0007049428855882417
2045,0.014585328789627513,0.006977813660865228,3.531573067722098,0.5964959831961809,0.3877673980320114,0.7689868880065192,0.013812251622348256,1.6010421328319935,0.1677014483863124,0.029643021801481952,0.04436936763190162,0.9076848150337637,0.29250893527716276,0.0048744597041531,7.249721585991964e-06,0.12612322612308619,1.8058266236052616,0.0002986620470580235,1.673539992569379,0.00026461989104498184,0.6181941934493651,0.001486075234163746,0.008088364118735657,0.8339308124793142,0.42568561698787943,0.8251596216279408,0.48153041478982755,0.012026925162746439,0.0841315003541049,0.1144764226176619,0.006578781109086016,0.00032582900515527017
2046,0.009934416040795712,0.004990467163351148,3.117688064450171,0.5296670134204176,0.3436854948747897,0.6595306143943004,0.009306772540034898,1.481230033598511,0.12056885751825741,0.02071198246169622,0.035243649221751834,0.8872499822252072,0.23392806847753445,0.0018034300417584894,2.4906178288568833e-06,0.10622767524861802,1.501666690934573,0.00012767994139729793,1.3482073577591682,0.00015026802258556664,0.5714599328488861,0.0005822537476976688,0.0028558988311943433,0.7099270255500659,0.3577821049665449,0.7014500722687287,0.4021164612633307,0.006308537323825017,0.06658327956292663,0.09261803442950618,0.004101908557873987,0.00014069990289305897
2047,0.006632322300887312,0.0035330732669736067,2.7099523536947996,0.4631364852709959,0.29881683266283227,0.5583278173146876,0.006140334547829849,1.359515530925563,0.08280998268381903,0.014155818132051957,0.02773279526663578,0.8635628389743624,0.1810772854538019,0.0005829799751866293,9.661484678785694e-07,0.08874478995708664,1.2447302041492885,5.043993093515997e-05,1.0939239254660549,8.379825702221514e-05,0.5271342337163724,0.00020488889235353866,0.0008555216835509813,0.607195022106093,0.29123079720130673,0.5902683848421616,0.3294873434407765,0.002997153911142065,0.051928662939196873,0.07401050328956586,0.00249330133325286,5.62911331552874e-05
2048,0.0043386325020043975,0.002476037004867746,2.3249906425617475,0.39786625520620544,0.2539657035577519,0.46593634351598406,0.003965225100298974,1.2399892832451411,0.05409942219442485,0.009459680591586785,0.02161444374585615,0.8363962842188813,0.13495956639894932,0.0001629559127286757,3.7763267107011895e-07,0.0735157636933415,1.0338265217976377,1.8273949237851465e-05,0.8990531024768218,4.588951481829689e-05,0.484206623595626,6.430682450273025e-05,0.00021393391431522225,0.5208553888182854,0.22855396110431542,0.491388895731261,0.2639777063284767,0.0012717423379327158,0.03988464855667008,0.05839682683395014,0.0014764512835573952,2.0695554699404483e-05
2049,0.002780112552017401,0.0017177407130153635,1.9747128104220248,0.3349469258447292,0.21023561232821242,0.3826120467134653,0.0025051367275751553,1.1257086199498476,0.033463567427187695,0.006178033945387048,0.01668179390762601,0.8055773693821218,0.0963028083660516,3.8973792967267635e-05,1.4310778214657563e-07,0.06036674884324432,0.8637000468922875,6.026907690683214e-06,0.7503647639952142,2.467676517499594e-05,0.44188513553355135,1.787550810164215e-05,4.382143757861441e-05,0.44662562142459755,0.17209091050661032,0.4042139474315453,0.2059997443646821,0.0004749256617563171,0.03014870054553273,0.045484610358756915,0.0008510468641261081,6.936865048628885e-06
2050,0.0017443732361639948,0.0011796590517544913,1.6660760961782821,0.27554719046076087,0.16887055715463087,0.30844758044087844,0.0015476147945320622,1.0186141896806407,0.019503767299078097,0.003941307140531388,0.012746161545039754,0.7710071295225365,0.06538645297806389,7.887236854597014e-06,5.225205170914098e-08,0.049109677451364755,0.7270180619669314,1.7965309967937566e-06,0.6352954779753495,1.3030046953927106e-05,0.3996626178211542,4.362536205461774e-06,7.181506734753095e-06,0.3812105594998744,0.12366872985701145,0.3279777381341023,0.15593149469630097,0.00015374568208867024,0.022412218833683165,0.03496243481739023,0.0004770146537271548,2.103562711783264e-06
