node,year_construction,capacity_existing
AT,2010,15.026997031213208
AT,2011,15.026997031213208
AT,2012,15.026997031213208
AT,2013,15.026997031213208
AT,2014,15.026997031213208
AT,2015,15.026997031213208
AT,2016,15.026997031213208
AT,2017,15.026997031213208
AT,2018,15.026997031213208
AT,2019,15.026997031213208
AT,2020,15.026997031213208
AT,2021,15.026997031213208
AT,2022,15.026997031213208
AT,2023,15.026997031213208
AT,2024,15.026997031213208
BE,2010,17.43873729508051
BE,2011,17.43873729508051
BE,2012,17.43873729508051
BE,2013,17.43873729508051
BE,2014,17.43873729508051
BE,2015,17.43873729508051
BE,2016,17.43873729508051
BE,2017,17.43873729508051
BE,2018,17.43873729508051
BE,2019,17.43873729508051
BE,2020,17.43873729508051
BE,2021,17.43873729508051
BE,2022,17.43873729508051
BE,2023,17.43873729508051
BE,2024,17.43873729508051
BG,2010,1.4535918697070962
BG,2011,1.4535918697070962
BG,2012,1.4535918697070962
BG,2013,1.4535918697070962
BG,2014,1.4535918697070962
BG,2015,1.4535918697070962
BG,2016,1.4535918697070962
BG,2017,1.4535918697070962
BG,2018,1.4535918697070962
BG,2019,1.4535918697070962
BG,2020,1.4535918697070962
BG,2021,1.4535918697070962
BG,2022,1.4535918697070962
BG,2023,1.4535918697070962
BG,2024,1.4535918697070962
CZ,2010,10.779715081806822
CZ,2011,10.779715081806822
CZ,2012,10.779715081806822
CZ,2013,10.779715081806822
CZ,2014,10.779715081806822
CZ,2015,10.779715081806822
CZ,2016,10.779715081806822
CZ,2017,10.779715081806822
CZ,2018,10.779715081806822
CZ,2019,10.779715081806822
CZ,2020,10.779715081806822
CZ,2021,10.779715081806822
CZ,2022,10.779715081806822
CZ,2023,10.779715081806822
CZ,2024,10.779715081806822
DE,2010,92.83746825492311
DE,2011,92.83746825492311
DE,2012,92.83746825492311
DE,2013,92.83746825492311
DE,2014,92.83746825492311
DE,2015,92.83746825492311
DE,2016,92.83746825492311
DE,2017,92.83746825492311
DE,2018,92.83746825492311
DE,2019,92.83746825492311
DE,2020,92.83746825492311
DE,2021,92.83746825492311
DE,2022,92.83746825492311
DE,2023,92.83746825492311
DE,2024,92.83746825492311
EL,2010,3.201830740030496
EL,2011,3.201830740030496
EL,2012,3.201830740030496
EL,2013,3.201830740030496
EL,2014,3.201830740030496
EL,2015,3.201830740030496
EL,2016,3.201830740030496
EL,2017,3.201830740030496
EL,2018,3.201830740030496
EL,2019,3.201830740030496
EL,2020,3.201830740030496
EL,2021,3.201830740030496
EL,2022,3.201830740030496
EL,2023,3.201830740030496
EL,2024,3.201830740030496
ES,2010,31.2565903401072
ES,2011,31.2565903401072
ES,2012,31.2565903401072
ES,2013,31.2565903401072
ES,2014,31.2565903401072
ES,2015,31.2565903401072
ES,2016,31.2565903401072
ES,2017,31.2565903401072
ES,2018,31.2565903401072
ES,2019,31.2565903401072
ES,2020,31.2565903401072
ES,2021,31.2565903401072
ES,2022,31.2565903401072
ES,2023,31.2565903401072
ES,2024,31.2565903401072
FI,2010,8.62115298165031
FI,2011,8.62115298165031
FI,2012,8.62115298165031
FI,2013,8.62115298165031
FI,2014,8.62115298165031
FI,2015,8.62115298165031
FI,2016,8.62115298165031
FI,2017,8.62115298165031
FI,2018,8.62115298165031
FI,2019,8.62115298165031
FI,2020,8.62115298165031
FI,2021,8.62115298165031
FI,2022,8.62115298165031
FI,2023,8.62115298165031
FI,2024,8.62115298165031
FR,2010,33.58539293051268
FR,2011,33.58539293051268
FR,2012,33.58539293051268
FR,2013,33.58539293051268
FR,2014,33.58539293051268
FR,2015,33.58539293051268
FR,2016,33.58539293051268
FR,2017,33.58539293051268
FR,2018,33.58539293051268
FR,2019,33.58539293051268
FR,2020,33.58539293051268
FR,2021,33.58539293051268
FR,2022,33.58539293051268
FR,2023,33.58539293051268
FR,2024,33.58539293051268
HR,2010,0.19418756981428778
HR,2011,0.19418756981428778
HR,2012,0.19418756981428778
HR,2013,0.19418756981428778
HR,2014,0.19418756981428778
HR,2015,0.19418756981428778
HR,2016,0.19418756981428778
HR,2017,0.19418756981428778
HR,2018,0.19418756981428778
HR,2019,0.19418756981428778
HR,2020,0.19418756981428778
HR,2021,0.19418756981428778
HR,2022,0.19418756981428778
HR,2023,0.19418756981428778
HR,2024,0.19418756981428778
HU,2010,4.319306771997513
HU,2011,4.319306771997513
HU,2012,4.319306771997513
HU,2013,4.319306771997513
HU,2014,4.319306771997513
HU,2015,4.319306771997513
HU,2016,4.319306771997513
HU,2017,4.319306771997513
HU,2018,4.319306771997513
HU,2019,4.319306771997513
HU,2020,4.319306771997513
HU,2021,4.319306771997513
HU,2022,4.319306771997513
HU,2023,4.319306771997513
HU,2024,4.319306771997513
IT,2010,52.379114884775305
IT,2011,52.379114884775305
IT,2012,52.379114884775305
IT,2013,52.379114884775305
IT,2014,52.379114884775305
IT,2015,52.379114884775305
IT,2016,52.379114884775305
IT,2017,52.379114884775305
IT,2018,52.379114884775305
IT,2019,52.379114884775305
IT,2020,52.379114884775305
IT,2021,52.379114884775305
IT,2022,52.379114884775305
IT,2023,52.379114884775305
IT,2024,52.379114884775305
LU,2010,5.078889763553967
LU,2011,5.078889763553967
LU,2012,5.078889763553967
LU,2013,5.078889763553967
LU,2014,5.078889763553967
LU,2015,5.078889763553967
LU,2016,5.078889763553967
LU,2017,5.078889763553967
LU,2018,5.078889763553967
LU,2019,5.078889763553967
LU,2020,5.078889763553967
LU,2021,5.078889763553967
LU,2022,5.078889763553967
LU,2023,5.078889763553967
LU,2024,5.078889763553967
NL,2010,14.8698519644361
NL,2011,14.8698519644361
NL,2012,14.8698519644361
NL,2013,14.8698519644361
NL,2014,14.8698519644361
NL,2015,14.8698519644361
NL,2016,14.8698519644361
NL,2017,14.8698519644361
NL,2018,14.8698519644361
NL,2019,14.8698519644361
NL,2020,14.8698519644361
NL,2021,14.8698519644361
NL,2022,14.8698519644361
NL,2023,14.8698519644361
NL,2024,14.8698519644361
NO,2010,1.420202908111332
NO,2011,1.420202908111332
NO,2012,1.420202908111332
NO,2013,1.420202908111332
NO,2014,1.420202908111332
NO,2015,1.420202908111332
NO,2016,1.420202908111332
NO,2017,1.420202908111332
NO,2018,1.420202908111332
NO,2019,1.420202908111332
NO,2020,1.420202908111332
NO,2021,1.420202908111332
NO,2022,1.420202908111332
NO,2023,1.420202908111332
NO,2024,1.420202908111332
PL,2010,21.42629337074259
PL,2011,21.42629337074259
PL,2012,21.42629337074259
PL,2013,21.42629337074259
PL,2014,21.42629337074259
PL,2015,21.42629337074259
PL,2016,21.42629337074259
PL,2017,21.42629337074259
PL,2018,21.42629337074259
PL,2019,21.42629337074259
PL,2020,21.42629337074259
PL,2021,21.42629337074259
PL,2022,21.42629337074259
PL,2023,21.42629337074259
PL,2024,21.42629337074259
PT,2010,3.7103696373904858
PT,2011,3.7103696373904858
PT,2012,3.7103696373904858
PT,2013,3.7103696373904858
PT,2014,3.7103696373904858
PT,2015,3.7103696373904858
PT,2016,3.7103696373904858
PT,2017,3.7103696373904858
PT,2018,3.7103696373904858
PT,2019,3.7103696373904858
PT,2020,3.7103696373904858
PT,2021,3.7103696373904858
PT,2022,3.7103696373904858
PT,2023,3.7103696373904858
PT,2024,3.7103696373904858
RO,2010,7.748124831021309
