year,AT,BE,BG,HR,CY,CZ,DK,EE,FI,FR,DE,EL,HU,IS,IE,IT,LV,LI,LT,LU,MT,NL,NO,PL,PT,RO,SK,SI,ES,SE,CH,UK
2030,0.4307163518473114,0.3274987126332835,2.1676362687329767,0.9920626716287808,0.8109122613519119,1.0971942116225186,0.4884814732260956,1.4079807891138565,0.5777787325599756,0.4791268760498323,0.5005426303566757,0.9193189545009816,0.7334028142027013,0.3853018010859886,0.3351954136546006,0.5926242259253098,2.3353966864047977,0.3503271254783846,2.9002564055872524,0.1220177478820185,0.7640123388008354,0.3552581387971418,0.454199262179467,1.2288391011660067,0.6418810757425247,0.8618457922418182,0.95705119566761,0.5638180932203114,0.5714254835484825,0.4594991966122573,0.4157226384457801,0.3502669178504743
2031,0.3799786989386142,0.2788187678751195,2.359184198942243,0.9718422222438629,0.7522101585400216,1.0913350829970812,0.4356910438951836,1.4735931550525678,0.5280435526989138,0.429936996956871,0.4499981443674682,0.9124047576191996,0.6949866675010219,0.3323805732008775,0.2839815521803818,0.5502087982150078,2.491258413691172,0.2967060508804829,3.0774060928212044,0.0902742570108405,0.7235856964309662,0.3016854066292587,0.3895790141923932,1.2233634352702634,0.6015930885991957,0.8274053073308123,0.9315163249940464,0.5158804273278967,0.5263428872032431,0.4114277797052166,0.363512167499687,0.296766994908389
2032,0.332479979509194,0.2355406235430718,2.5363481213029124,0.9466196555703106,0.6933566143362728,1.0780483419409816,0.3853180780802556,1.5328006611112444,0.4778022230589338,0.3830320594355146,0.4021507123421849,0.9049216871194335,0.6527392259423149,0.2826071520420138,0.2362964673211784,0.5084919138835371,2.6065392939709087,0.2481785360681859,3.194253200773311,0.0657017671547777,0.6811918211664316,0.2514225301373985,0.3273468770899483,1.2070640256573324,0.5608045335463467,0.7896624277072887,0.8997958439326155,0.4684942881154063,0.482134747773134,0.3655220534482391,0.3148840870575154,0.2479665460451643
2033,0.2884527866320301,0.197426296390817,2.6889820983793875,0.9166763090677494,0.6364122669972212,1.0569565787703608,0.337752473672325,1.5820729444499957,0.4277310176617641,0.3386947092552643,0.3572056820203347,0.896668123830853,0.607272991653441,0.2359672203220834,0.192815636102091,0.4677239935157214,2.671275037921747,0.2048820159657081,3.2407434431385176,0.0470320320602903,0.6377501367322815,0.2050816825007912,0.2690193073143203,1.179371601270205,0.5197521335061821,0.7491293396737717,0.8620379559802493,0.4216490945934014,0.4390941261349123,0.3221450864623473,0.2701005971690235,0.2041649921455165
2034,0.2480561482285762,0.1641736825966325,2.8076071095657342,0.8823607580649664,0.582777920780572,1.0279398277288174,0.293320555953001,1.6182000462871593,0.3785452547117137,0.2971571378541277,0.3153135756959418,0.8874636359991294,0.55955474967809,0.1926297933041191,0.1542166956261321,0.4281384779551078,2.6794941294924457,0.166813379576264,3.212201166468697,0.0331093352264434,0.5941149901795756,0.1632524213339967,0.2158480040893706,1.1400755890527032,0.4786427976086722,0.7062419355342892,0.8186155734494135,0.3753571344187926,0.3974845891019863,0.2815886766187211,0.2293344050872972,0.1655304277119839
2035,0.2113741668954828,0.1354333209420362,2.8843350541485195,0.8440673533992615,0.5331839384708184,0.9911590456528812,0.2522756647938017,1.6385860377031054,0.3309563824768485,0.2585966753334879,0.2765705776547231,0.8772196876193642,0.5107674151787852,0.1530074114278201,0.1209514191703581,0.3899501697632029,2.6299711875268863,0.1338378304610455,3.109954290102882,0.0229186119622616,0.5510323218540496,0.1264306821769358,0.16875179618183,1.0894859190763466,0.4376842039600907,0.6613928027909104,0.7701507447684931,0.3297502622190112,0.3575388675427901,0.2440686019272971,0.1926657752821299,0.1320738339329192
2036,0.1784176726412814,0.110824325660032,2.913631357318292,0.8022175404516597,0.487764701121967,0.9470673668894338,0.2147920770408601,1.6414925052565457,0.2856288949237192,0.2231335501261113,0.2410193794807573,0.8657384740467473,0.4621431809762112,0.1176769515816426,0.0930837678900713,0.3533466071190853,2.526281344230073,0.1057071880892263,2.941181591784461,0.015597414957014,0.5091101405001839,0.0949418524450012,0.1282716287069489,1.0285426706171517,0.3971140930539976,0.6149737635090016,0.7175102540979514,0.2851463953628331,0.3194588287792045,0.2097253938663592,0.1600843207805453,0.1036432962177681
2037,0.1491286596656699,0.0899490496723005,2.892913364958887,0.757246400433489,0.4461918765121698,0.8964038150316017,0.1809625185768944,1.6261939206743148,0.243143507421131,0.1908307415238752,0.2086536936301715,0.8530172348407334,0.4148033806719236,0.0872080491489864,0.0702741355415313,0.3184845704204685,2.376175005615496,0.0820844572144995,2.718002816731972,0.0104350029586874,0.4687958445586793,0.068880571469149,0.0945561619898683,0.9588329034921256,0.3572170590229065,0.5674161046861127,0.6617668205617293,0.2420679019357173,0.2834157988850882,0.1786247682150705,0.1314952241048239,0.0799394106198036
2038,0.1233870726937455,0.072405985644103,2.8228067560573336,0.7095959791395808,0.4078378479722497,0.840167011372297,0.1507992903034802,1.5930303362624096,0.2039708259953473,0.1616957570535762,0.1794225024638101,0.8392732973845054,0.3696356692280238,0.0619777076209341,0.0519159401851466,0.2855110008312922,2.190424981270851,0.0625707953917998,2.4559616578540973,0.0068621597084007,0.4303676057533394,0.0480852086132387,0.0673889467026122,0.8824993569787363,0.3183223344861826,0.5192180509073663,0.604129451764928,0.2012061584495497,0.2495522829931898,0.1507622763718105,0.1067291992918638,0.0605478233229939
2039,0.1010194991359085,0.057800664239978,2.707117127137106,0.6597170913279753,0.3719430294754356,0.7795617747265267,0.1242388321515856,1.5433741163439374,0.1684566877806973,0.1356840230762704,0.1532316920544779,0.8242563920497195,0.3272283416546161,0.0420401242674818,0.0373316204757951,0.2545160890473695,1.981387280832428,0.0467313009118311,2.172155771885764,0.0044351998455484,0.3940125228986576,0.0321524243444576,0.0462553425437908,0.8020545081627954,0.2807833765603635,0.4709538603405847,0.5458543498410346,0.163337797237446,0.2179812199435246,0.12607092906378,0.0855552293272359,0.0449811781866826
