year,AT,BE,BG,HR,CY,CZ,DK,EE,FI,FR,DE,EL,HU,IS,IE,IT,LV,LI,LT,LU,MT,NL,NO,PL,PT,RO,SK,SI,ES,SE,CH,UK
2030,0.28007441751609663,0.31080669193806815,0.21698249725882707,0.25617295122724637,0.2243124791008622,0.16446035466524947,0.27986438576099115,0.2618365902915676,0.09959147350413389,0.2729435837191762,0.32300440436167,0.28313050205645207,0.15247896390290008,3.0844954886081086,0.27776486703251324,0.0,0.21841198562754785,0.2803545213226947,0.16122702304858133,0.08578015932092824,0.12468409584351678,0.11562833725671978,2.2754696615759262,0.14542314496822908,0.10941241051019028,0.14014347239670671,0.16317006036162998,0.0,0.0,2.1212384774792272,0.27971830197968983,0.27897363762869004
2031,0.3469622743381728,0.3794386854966991,0.2811591298832779,0.33278003882631163,0.2997087287794255,0.25054338969076906,0.3467562170803127,0.33578463605152986,0.10693004149513129,0.3389003198404282,0.38801233320638123,0.36161400168624247,0.23202312794887678,2.9195115484711076,0.3468757566421626,0.0,0.2820063533260342,0.3477866911513747,0.2137653484807679,0.19739312242480458,0.13442035110328984,0.20798978642163363,2.2015871477829494,0.22090327353700953,0.11723512508338957,0.2133418102849241,0.2483766019231878,0.0,0.0,1.9910002747241513,0.3466908862170339,0.34618465344369626
2032,0.4108231514023206,0.44199397129181245,0.34720630207398057,0.40996925420005004,0.3797841922161631,0.3359810884584344,0.4106483102588057,0.4089396020272141,0.18562384273280985,0.40242988273859515,0.4556485579424292,0.4379915378782439,0.31340707951371827,2.709357380302743,0.413357913403374,0.0,0.3469937250918592,0.41235702405667785,0.2720342102727583,0.3035920221223132,0.20121370148602957,0.29804974253729655,2.0981930131694586,0.29793439416731793,0.19120857577561456,0.2901723714062215,0.33309954499068284,0.0,0.0,1.8483652642792003,0.41070840539871084,0.4106404534781457
2033,0.4825622545334541,0.5111140791586043,0.4173042018573546,0.4884325047811055,0.46465540270402583,0.4217266006593523,0.4824302897097219,0.48266418144925943,0.2629057478157631,0.4742216148146366,0.5323068960602979,0.5132524021777205,0.3979352645139044,2.465355607865695,0.4868157521276683,0.0,0.4156926367462845,0.484844354624607,0.33937066237251406,0.4197654416137431,0.27089810802599423,0.39929712460523503,1.970210901325073,0.37814210211249155,0.2656457850340534,0.3721479553159797,0.41836456954301304,0.0,0.0,1.7025770621398177,0.48262763120143576,0.4830921153782054
2034,0.5784226469183419,0.6054213463756679,0.4950127855227277,0.5699273314906169,0.5550963280025359,0.5338635460857425,0.5783229151575043,0.5595118474997667,0.3719668095413101,0.5701660327305778,0.6131831614990056,0.5895007380845788,0.5089345896446896,2.1991807083331043,0.5824382132543571,0.0,0.4919184603942774,0.5813091637275217,0.42054702462843796,0.5287810782237775,0.370792177289188,0.5000529971160727,1.8224800472083968,0.48419017383319213,0.3714740799013169,0.4800686557454255,0.5300011328721799,0.0,0.0,1.5611256188770943,0.5786240532853355,0.5795483401003234
2035,0.6729698669602248,0.6955802865859496,0.5792716079934377,0.6503395965176006,0.6458098565216333,0.6456702311219966,0.6729127586471579,0.6364364669769315,0.4860403719675214,0.665641015969118,0.6936702910035243,0.6628026116767834,0.6232278678557593,1.9016461805620797,0.6770090360656095,0.0,0.5750268428474414,0.6761711531895042,0.5164668438302342,0.6660321411950936,0.4811156750303753,0.6284245669638647,1.641907244015355,0.595533293716284,0.4844869827816031,0.5945769411650755,0.6418121332730579,0.0,0.0,1.4143073109627993,0.6732874554893247,0.6745870445583498
2036,0.7634313001055226,0.7782525251981601,0.6740504275327394,0.7309984405939389,0.7364618115862893,0.759420344028568,0.7634241999902174,0.715903393168577,0.5980296091386582,0.7580667914113999,0.7733671021150169,0.7349813144388854,0.7426438414549144,1.5926585856530318,0.767784757201736,0.0,0.6694650559650159,0.7664511935032919,0.6318209576265054,0.7903032948519992,0.5972418086877052,0.7539458308333359,1.438980327213521,0.7160531419028837,0.5983432120962893,0.7181776885017808,0.7561841820777552,0.0,0.0,1.270076247761594,0.7638153157884205,0.7652700613044948
2037,0.8769537740949902,0.8851915702112164,0.8273018795464095,0.8634289479473076,0.8668881455809323,0.8759953077432533,0.8769618291313725,0.8543676470176859,0.7881734822576895,0.8738427206615261,0.8844672154701625,0.8666693083046368,0.8671812023028289,1.2859896524873626,0.8793566856008417,0.0,0.8243678830781204,0.8789667853546521,0.8017952684375156,0.9005597176012606,0.7836140701496616,0.876590639806652,1.2205045528183982,0.8486476214653806,0.7870457484205114,0.8518666175717474,0.87406426610557,0.0,0.0,1.1302154676724567,0.8772312474540194,0.8782823676499477
2038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2039,1.113864199378093,1.1020749991788452,1.1883332404367806,1.1334291201487914,1.1279914597956398,1.2818372664358708,1.1138382596247696,1.146858675414062,1.205206481917918,1.1182361456351269,1.123633212512469,1.1281373517513218,1.2705160659670847,0.7398335248448992,1.1115196954706021,1.9844914374956748,1.1923443836167398,1.110678549630033,1.2206643833324833,1.0816957710273336,1.223736896101986,1.117255494884344,0.7811600963859281,1.2943813676495193,1.210670824175052,1.2750483273931237,1.2818708385688005,1.9853474419621757,1.98510523031167,0.8730538246181466,1.113404827516589,1.111606117508351
