node,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
FI,1.0,0.99684570234798,0.99369140469596,0.99053710704394,0.98738280939192,0.9842285117399,0.9867732661137496,0.9893180204875992,0.9918627748614488,0.9944075292352984,0.996952283609148,0.9994970379829976,1.0020417923568472,1.0045865467306967,1.0071313011045464,1.009676055478396,1.01449577409662,1.019315492714844,1.0241352113330675,1.0289549299512917,1.0337746485695156,1.0385943671877396,1.0434140858059635,1.0482338044241872,1.0530535230424112,1.0578732416606351
FR,1.0,1.0024245470525273,1.0048490941050547,1.007273641157582,1.0096981882101097,1.0121227352626367,1.0134875685376228,1.0148524018126088,1.0162172350875949,1.0175820683625807,1.0189469016375667,1.0203117349125526,1.0216765681875386,1.0230414014625244,1.0244062347375105,1.0257710680124963,1.0290922328365828,1.032413397660669,1.0357345624847554,1.0390557273088417,1.042376892132928,1.0456980569570142,1.0490192217811003,1.0523403866051868,1.055661551429273,1.0589827162533594
HR,1.0,0.9974124995936444,0.9948249991872888,0.992237498780933,0.9896499983745772,0.9870624979682217,0.981117810736798,0.9751731235053744,0.9692284362739506,0.963283749042527,0.9573390618111032,0.9513943745796796,0.945449687348256,0.9395050001168322,0.9335603128854084,0.9276156256539848,0.924964693804077,0.9223137619541693,0.9196628301042612,0.9170118982543536,0.9143609664044456,0.9117100345545378,0.90905910270463,0.906408170854722,0.9037572390048144,0.9011063071549064
HU,1.0,0.9997148078364564,0.999429615672913,0.9991444235093696,0.998859231345826,0.9985740391822824,1.0012091659777391,1.003844292773196,1.0064794195686524,1.0091145463641091,1.011749673159566,1.0143847999550226,1.0170199267504794,1.019655053545936,1.0222901803413926,1.0249253071368494,1.0278626295582245,1.0307999519795994,1.0337372744009743,1.0366745968223494,1.0396119192437243,1.0425492416650992,1.045486564086474,1.0484238865078492,1.0513612089292244,1.0542985313505993
IE,1.0,1.0060034357452643,1.0120068714905293,1.0180103072357938,1.0240137429810583,1.030017178726323,1.035770343734807,1.0415235087432906,1.0472766737517747,1.0530298387602584,1.0587830037687422,1.0645361687772263,1.07028933378571,1.076042498794194,1.0817956638026778,1.0875488288111617,1.0921921447475718,1.0968354606839823,1.1014787766203926,1.1061220925568027,1.110765408493213,1.1154087244296234,1.120052040366034,1.124695356302444,1.1293386722388543,1.1339819881752646
IT,1.0,1.0044648139955163,1.0089296279910327,1.013394441986549,1.0178592559820652,1.0223240699775815,1.0257473221010134,1.029170574224445,1.0325938263478769,1.0360170784713083,1.0394403305947402,1.0428635827181718,1.0462868348416037,1.049710086965035,1.053133339088467,1.0565565912118986,1.0602315580488155,1.063906524885733,1.0675814917226496,1.0712564585595663,1.0749314253964832,1.0786063922334002,1.082281359070317,1.085956325907234,1.0896312927441512,1.093306259581068
LT,1.0,0.9978030841674362,0.9956061683348728,0.9934092525023088,0.9912123366697452,0.9890154208371816,0.998363743947846,1.0077120670585105,1.0170603901691746,1.0264087132798392,1.0357570363905035,1.0451053595011677,1.0544536826118325,1.0638020057224966,1.073150328833161,1.082498651943825,1.0944412005298811,1.1063837491159367,1.1183262977019923,1.130268846288048,1.142211394874104,1.1541539434601595,1.1660964920462151,1.1780390406322712,1.189981589218327,1.2019241378043826
LU,1.0,0.9969481711297296,0.9938963422594592,0.9908445133891888,0.9877926845189184,0.984740855648648,0.9845823789241316,0.9844239021996152,0.9842654254750984,0.984106948750582,0.9839484720260656,0.9837899953015492,0.9836315185770326,0.983473041852516,0.9833145651279996,0.983156088403483,0.9859292914554516,0.98870249450742,0.9914756975593886,0.9942489006113572,0.9970221036633256,0.999795306715294,1.0025685097672623,1.005341712819231,1.0081149158711995,1.010888118923168
LV,1.0,1.0019545530201457,1.0039091060402914,1.0058636590604373,1.007818212080583,1.0097727651007289,1.0139171886698235,1.018061612238919,1.0222060358080145,1.0263504593771091,1.0304948829462044,1.0346393065152997,1.0387837300843947,1.0429281536534898,1.0470725772225848,1.05121700079168,1.0517588010684302,1.0523006013451806,1.0528424016219309,1.053384201898681,1.053926002175431,1.0544678024521812,1.0550096027289315,1.0555514030056816,1.0560932032824315,1.056635003559182
NL,1.0,1.015471530421438,1.0309430608428762,1.0464145912643144,1.0618861216857525,1.0773576521071906,1.0934238388137902,1.1094900255203897,1.125556212226989,1.1416223989335883,1.157688585640188,1.1737547723467874,1.1898209590533868,1.2058871457599862,1.221953332466586,1.238019519173185,1.256040934172006,1.2740623491708267,1.292083764169648,1.3101051791684686,1.3281265941672895,1.3461480091661102,1.364169424164931,1.382190839163752,1.4002122541625728,1.4182336691613937
