year,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
2020,1.0562759040223404,1.0826024064755795,0.9414990044194074,1.056983364699676,0.9439923990598585,0.9581793791512628,1.047180487381096,1.0374620330280646,0.9583008969211694,0.9765546513544877,1.0288294987613456,1.0280067089472527,1.0482251530864766,0.9565568533221465,0.9976514098133148,1.0870409325315726,1.0519583210321706,1.027938343533502,1.0675230894210548,0.8738512000819183,1.1663201306913142,0.922250254888882,0.9944914079796419,1.078041015095176,1.031691064560364,0.9372748624553999,1.022361741081567,0.9720981950149911,1.0515677727128843,1.0234475369923992,0.9644407288162582,1.0723512029567952
2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022,0.9408728423027435,0.9173018999334127,1.0735797515252958,0.9399049097356097,1.0462625240181491,1.024429891639216,0.9536182120146329,0.9573055469565948,1.0456004053061712,1.0207967771698716,0.9692911563628186,0.9707767445168364,0.9486947742761216,1.0397692235680693,0.9819389913040233,0.9132705123429526,0.9369224991388256,0.9707634111621898,0.9294326826711957,1.1541761498116876,0.840658383032156,1.0963808552529137,1.0012659736748022,0.920730888790761,0.9574286462948849,1.0496658893850181,0.975854881042335,1.0138971850751988,0.9408693959800255,0.9734262361415424,1.0168708730948615,0.9260343040984044
2023,0.8796668017205498,0.8357284598891298,1.1581024033182596,0.8775009024302013,1.073108871361496,1.0481388340132045,0.9044982139488491,0.910163895791086,1.0858208548194592,1.0271582518236824,0.9327373659113088,0.9356001113012716,0.8949266459633968,1.0650597190204123,0.9610165814322227,0.8286808933061114,0.8694511505212781,0.9360942309603223,0.8569588743474423,1.3292347745674356,0.6966267201492452,1.205958046334119,0.9950109550885222,0.8426006383575749,0.9097254037692623,1.0971465975051344,0.9463486604134894,1.0207464814038336,0.8801509773204521,0.9392157582467122,1.030355055018874,0.8514740515612873
2024,0.8166329809905063,0.7555399021108569,1.2546034338357719,0.8130287112178424,1.077484621866645,1.0699889783607246,0.8527678575845687,0.8586273775189666,1.1202122761816604,1.0180156808158696,0.890301847735023,0.8942657225023881,0.8388379930228983,1.0739499016378027,0.9376882452623151,0.7473126354489062,0.7986174993834192,0.8958647333280169,0.7830168166186271,1.5240338665741067,0.5688558629726818,1.329396419135541,0.9806978854396055,0.7659840010755883,0.8566229876630725,1.1403692987658587,0.911388330356882,1.0198641722926873,0.8183995449799139,0.8973975754389162,1.0393052764909867,0.7766589808551654
2025,0.7520471380655316,0.6768810055610801,1.368354005917601,0.7467665334293454,1.0629898623048937,1.088745266772071,0.7985623504234447,0.8028107721477877,1.1561068433742334,1.001936832123959,0.8420037737359141,0.8466325603279075,0.7719324619749083,1.072813900743256,0.9120405329507284,0.6698237988818775,0.7258178500232483,0.8499947703873789,0.7080419909731195,1.7418943509021378,0.45761058118008907,1.4720136047636305,0.9579987000468946,0.69119206215551,0.7981658419920177,1.1774642923983851,0.8709592171680891,1.0109845170575598,0.7562064625939624,0.848131916691061,1.0427124943273687,0.7018463266412631
2026,0.6861947031339208,0.5997885690549009,1.502393129003389,0.6790139120266621,1.033734200588396,1.103132607917323,0.74201537086129,0.742880840136666,1.1988789991763011,0.9857582100879442,0.78790732745008,0.7955504828217461,0.706153785123461,1.0669161936902645,0.8837566147286218,0.5961045997875534,0.6526762739212668,0.7984372006464764,0.6324526235993052,1.9812417078207247,0.3625443117259168,1.6354337766614946,0.9285841387673079,0.6185078101649454,0.7347825559422659,1.20686059393538,0.8274013329175507,0.994231522857932,0.6941806195285647,0.7916881806019637,1.039741909923211,0.6272312448238688
2027,0.6193560750394177,0.5242027309161242,1.6544116081200937,0.6100749577095218,0.991204643586842,1.1118955372910098,0.6832546609424882,0.6790442387384343,1.2474729544469692,0.9694433489877019,0.7326476612377064,0.7427895859742969,0.6419879855462581,1.0559654252332709,0.8521845820432022,0.5252038579721293,0.5808369394117221,0.7458420332567233,0.5566344085040207,2.231462192536257,0.2828041214405237,1.8136513775707366,0.8937588617607035,0.5482235062358559,0.6673171433911768,1.2273058443513956,0.7822780586255573,0.9700483903764019,0.6329294337410607,0.733566061838693,1.02974051685554,0.5529758847625565
2028,0.5528585531145513,0.4515738471322989,1.8202553780429227,0.5414095985360384,0.9378320662187267,1.113854762127151,0.6223957442667892,0.6130625386137403,1.300177175437149,0.952946320006597,0.6778965817934235,0.6886429761216211,0.579824722037024,1.039815981237537,0.8164881532479752,0.4570144163203034,0.5117289490281735,0.6938218286815475,0.48227907937813796,2.478756872022099,0.2171534384634016,1.9976508727934277,0.8541580658363686,0.48066585362105874,0.5970051877162922,1.2378185128361445,0.736022165216248,0.9390984412325795,0.5730404611072106,0.6758721670441148,1.0122233955991915,0.48036784345626526
2029,0.48986486491730846,0.386050931621693,1.993898151780337,0.4764956323975761,0.8766512284844187,1.1086172255803406,0.5597805420694778,0.5493869205846266,1.3546426647199536,0.9362168273080556,0.6240358609147005,0.6334847929982617,0.5201280971089615,1.0184686415775657,0.7764827863789836,0.3939028903190015,0.44637324121103567,0.6426555606086523,0.4133849379406299,2.7071965997031535,0.1640999891494938,2.1759020865982626,0.8105966491378483,0.41620578662202695,0.5253914079509125,1.238090762502146,0.6890812910843958,0.9024670065773474,0.5150642661187566,0.6191595629982796,0.9874703583391924,0.41268626505451217
